CITY_MARKET_ID,label,AIRPORT,CITY_NAME
34100,3,"{'P2A', 'PNE', 'WKV', 'PHL'}","{'Philadelphia, PA'}"
32863,3,{'KY5'},"{'Madisonville, KY'}"
32951,3,{'LFT'},"{'Lafayette, LA'}"
34952,3,{'SPI'},"{'Springfield, IL'}"
33155,3,"{'WRB', 'MCN'}","{'Macon, GA'}"
34783,3,{'SGF'},"{'Springfield, MO'}"
34992,3,"{'STX', 'SSB'}","{'Christiansted, VI'}"
35165,3,{'TOL'},"{'Toledo, OH'}"
32556,3,{'STC'},"{'St. Cloud, MN'}"
34574,3,{'ROA'},"{'Roanoke, VA'}"
34108,3,{'PIA'},"{'Peoria, IL'}"
31979,3,{'TCM'},"{'Tacoma, WA'}"
35323,3,{'TRI'},"{'Bristol/Johnson City/Kingsport, TN'}"
34696,3,{'SBN'},"{'South Bend, IN'}"
34711,3,{'SCE'},"{'State College, PA'}"
30408,3,{'ATW'},"{'Appleton, WI'}"
30146,3,{'ABY'},"{'Albany, GA'}"
30431,3,{'AVL'},"{'Asheville, NC'}"
30643,3,{'BKG'},"{'Branson, MO'}"
32070,3,"{'HAR', 'MDT'}","{'Harrisburg, PA'}"
31992,3,{'GSB'},"{'Goldsboro, NC'}"
33273,3,{'MGE'},"{'Marietta, GA'}"
35639,3,{'VUJ'},"{'Albemarle, NC'}"
31577,3,{'ERI'},"{'Erie, PA'}"
36784,3,{'GA8'},"{'Monroe, GA'}"
32467,3,"{'FXE', 'MIA', 'OPF', 'FLL', 'MPB', 'TMB'}","{'Fort Lauderdale, FL', 'Miami, FL'}"
31288,3,{'DEC'},"{'Decatur, IL'}"
36812,3,{'1TN'},"{'Lexington Parsons, TN'}"
32068,3,{'HAO'},"{'Hamilton, OH'}"
36570,3,{'NJ5'},"{'Sussex, NJ'}"
36612,3,{'WI3'},"{'Ehpriam, WI'}"
31582,3,{'ERV'},"{'Kerrville, TX'}"
31592,3,{'ESN'},"{'Easton, MD'}"
34025,3,{'PBG'},"{'Plattsburgh, NY'}"
33241,3,{'MEI'},"{'Meridian, MS'}"
33256,3,{'MFE'},"{'Mission/McAllen/Edinburg, TX'}"
33121,3,{'LWB'},"{'Lewisburg, WV'}"
32898,3,{'LBE'},"{'Latrobe, PA'}"
32884,3,{'LAN'},"{'Lansing, MI'}"
32878,3,{'LAF'},"{'Lafayette, IN'}"
31479,3,{'ECG'},"{'Elizabeth City, NC'}"
33461,3,{'MQY'},"{'Smyrna, TN'}"
31982,3,{'GRK'},"{'Killeen, TX'}"
33485,3,{'MSN'},"{'Madison, WI'}"
32223,3,{'HTS'},"{'Ashland, WV'}"
