node,label
Chandan Arora,0
David Dhawan,0
Vishal Bhardwaj,0
Subhash Ghai,0
Indra Kumar,0
Gurudev Bhalla,0
Latif Faiziyev,0
Rahul Dholakia,0
Apoorva Lakhia,0
Bejoy Nambiar,0
Amit Rai,0
Umesh Mehra,0
Krish,0
Partho Ghosh,0
Mahesh Bhatt,0
Anurag Basu,0
Farah Khan,0
Anthony D'Souza,0
Leena Yadav,0
Kunal Deshmukh,0
Aniruddha Roy Chowdhury,0
Shree Narayan Singh,0
Surya S.J.,0
Satish Kaushik,0
Kookie V. Gulati,0
Mukul Anand,0
Priyadarshan,0
Nikhil Advani,0
Dharmesh Darshan,0
Satyajit Bhatkal,0
Manish Jha,0
Dharmendra Suresh Desai,0
Zoya Akhtar,0
Rajkumar Santoshi,0
Rohit Shetty,0
Renzil D'Silva,0
Kundan Shah,0
Aanand Rai,0
Ashutosh Gowariker,0
Rajesh Mapuskar,0
Puri Jagannadh,0
Manmohan Desai,0
Prawal Raman,0
Santosh Sivan,0
Neeraj Pandey,0
Prakash Mehra,0
Imtiaz Ali,0
Samir Karnik,0
Shakti Samanta,0
Fuwad Khan,0
Amol Palekar,0
Rajkumar Hirani,0
Abhinay Deo,0
Ram Gopal Varma,0
Amaan Khan,0
Chandra Barot,0
Aziz Mirza,0
Mikhil Musale,0
Rakeysh Omprakash Mehra,0
Karan Johar,0
Sachin Yardi,0
Rakesh Mehta,0
Prakash Jha,0
Sudhir Mishra,0
Mark Williams,0
Mani Ratnam,0
Farhan Akhtar,0
Milan Luthria,0
Krishna Vamshi,0
Mahesh Manjrekar,0
Nishikant Kamat,0
Kaizad Gustad,0
Dibakar Banerjee,0
Anurag Kashyap,0
Ribhu Dasgupta,0
Raj N. Sippy,0
N. Chandra,0
K.C. Bokadia,0
Abhishek Kapoor,0
Abhishek Sharma,0
Shirish Kunder,0
Anees Bazmee,0
Ahishor Solomon,0
Shyam Benegal,0
Vipul Amrutlal Shah,0
Mastan Alibhai Burmawalla,0
Shakun Batra,0
Reema Kagti,0
Shivam Nair,0
Vivek Agnihotri,0
Nagesh Kukunoor,0
Madhur Bhandarkar,0
Rajiv Mehra,0
Abbas Alibhai Burmawalla,0
Sangeeth Sivan,0
Tinnu Anand,0
Ayaan Mukherji,0
Sunil Kumar Agrawal,0
Sujoy Ghosh,0
Umesh Shukla,0
Raj Kanwar,0
Hrishikesh Mukherjee,0
K. Subhash,0
Sooraj R. Barjatya,0
Ketan Mehta,0
Will Lowell,1
Dan Bush,1
Alana Waksman,1
David Beier,1
Dave Dorsey,1
Ethan Coen,1
Jeremy David White,1
Mark Columbus,1
Justin Kelly,1
Simon Savelyev,1
Ryan Murphy,1
Sarah Kruchowski,1
Drue Metz,1
Pamela Romanowsky,1
Harmony Korine,1
Henrik Ruben Genz,1
Mahin Ibrahim,1
Sam Raimi,1
Austin Kolodney,1
Brandon Somerhalder,1
Joel Coen,1
Jon YonKondy,1
Vanita Shastry,1
Ryan Moody,1
Gus Van Sant,1
Mark Osborne,1
Xu Zhang,1
Werner Herzog,1
Shadae Lamar Smith,1
Lauren Hoekstra,1
John Dahl,1
Ken Marino,2
Rusty Cundieff,2
Ken Kwapis,2
Kevin Deters,2
Jennifer Lee,2
Dean Wellins,2
Nathan Greno,2
Lauren MacMullan,2
Stevie Wermers,2
James Gunn,2
David Palmer,2
Steve Antin,2
Patrik Forsberg,2
Steve Carr,2
Brett Ratner,2
Peter Farrelly,2
Dax Shepard,2
Chris Buck,2
Lauren Miller Rogen,2
John Kahrs,2
Jonathan van Tulleken,2
Elizabeth Banks,2
Will Graham,2
Steve Brill,2
Roger Allers,2
Byron Howard,2
Griffin Dunne,2
James Duffy,2
Mike Gabriel,2
Mark Henn,2
Patrick Osborne,2
