node,label
Prasenjit Chatterjee,0
Sukant Goel,0
Sobhita Dhulipala,0
Surekha Sikri,0
Mrunal Thakur,0
Rajkummar Rao,0
Neha Chauhan,0
Chandan Anand,0
Radhika Apte,0
Manisha Koirala,0
Manjot Singh,0
Avinash Tiwary,0
Janhvi Kapoor,0
Ranvir Shorey,0
Anant Jog,0
Vinay Pathak,0
Kiran Juneja,0
Emraan Hashmi,0
Kalki Koechlin,0
Archana Puran Singh,0
Nitish Pandey,0
Neil Bhoopalam,0
Rajender Sethi,0
Anurag Arora,0
Richa Chadda,0
Parvin Dabas,0
Paresh Rawal,0
Supriya Pathak,0
Katrina Kaif,0
Arya Banerjee,0
Farooq Shaikh,0
Vicky Kaushal,0
Vinod Nagpal,0
Neha Dhupia,0
Gulshan Devaiah,0
Rani Mukerji,0
Sanjay Kapoor,0
Diana Penty,0
Saqib Saleem,0
Anshuman Jha,0
Herry Tangdi,0
Manu Rishi Chadha,0
Shruti,0
Bhumi Pednekar,0
Vijay Varma,0
Abhay Deol,0
Atul Mongia,0
Sagar Arya,0
Boman Irani,0
Amit Sial,0
Pitobash,0
Tillotama Shome,0
Pavail Gulati,0
Randeep Hooda,0
Akash Thosar,0
Jaideep Ahlawat,0
Arvind Goswami,0
Amitabh Bachchan,0
Navin Nischol,0
Neetu Chandra,0
Randeep Jha,0
Nawazuddin Siddiqui,0
Anupam Kher,0
Tara Sharma,0
Kiara Advani,0
Sadashiv Amrapurkar,0
Bruce McGill,1
Ralph Fiennes,1
Harvey Keitel,1
Gary Basaraba,1
Brendan Gleeson,1
Amrish Puri,1
Christopher Walken,1
Embeth Davidtz,1
Nick Frost,1
Toby Kebbell,1
Tommy Lee Jones,1
Benedict Cumberbatch,1
River Phoenix,1
Anthony Anderson,1
Steven Prince,1
John Rhys-Davies,1
James Brolin,1
Jamie Bell,1
Chua Kah Joo,1
Welker White,1
Niels Arestrup,1
Daniel Craig,1
Joseph Gordon-Levitt,1
David Oyelowo,1
Harry Northup,1
Steven Van Zandt,1
Roshan Seth,1
Kevork Malikyan,1
Gad Elmaleh,1
Jack Huston,1
Harrison Ford,1
Steve Eastin,1
Anne Waldman,1
Billy Green Bush,1
Stephanie Kurtzuba,1
Joe Starr,1
David Kross,1
Al Pacino,1
Toby Jones,1
Eddie Marsan,1
John Hawkes,1
Albert Brooks,1
Leonard Harris,1
Daniel Day-Lewis,1
David Thewlis,1
Denholm Elliott,1
David Proval,1
George Memmoli,1
Jodie Foster,1
Paul Freeman,1
Vic Tayback,1
Jonathan Sagall,1
Bob Dylan,1
Scarlet Rivera,1
Frank Adonis,1
Cathy Moriarty,1
Gary Lewis,1
Martin Sheen,1
Beatrice Macola,1
Anna Paquin,1
Victor Argo,1
Kris Kristofferson,1
Philip Stone,1
Sean Connery,1
Amy Adams,1
Anthony Higgins,1
Cybill Shepherd,1
Lennard Kuras,1
Jackie Earle Haley,1
Joni Mitchell,1
Nicolas Bro,1
Kate Capshaw,1
Małgorzata Gebel,1
Cesare Danova,1
Roger McGuinn,1
Alfred Lutter,1
Michael Scala,1
Simon Pegg,1
Hal Holbrook,1
Jonathan Ke Quan,1
Mario Gallo,1
Anne Collette,1
Tom Hiddleston,1
Ric Young,1
Richard Higgs,1
Leonardo DiCaprio,1
Ronee Blakley,1
Frank Vincent,1
Brian Howe,1
Peter Mullan,1
Shmulik Levy,1
Alfred Molina,1
Ray Winstone,1
Mark Ivanir,1
Henry Thomas,1
Theresa Saldana,1
Joseph Bono,1
Michael Byrne,1
Tom Hanks,1
Vera Farmiga,1
Lelia Goldoni,1
Patti Smith,1
Jack Nicholson,1
Jim Broadbent,1
Rainer Bock,1
Jesse Plemons,1
Ronald Lacey,1
Kevin Corrigan,1
Catherine Scorsese,1
Caroline Goodall,1
Peter Boyle,1
John C. Reilly,1
Paul Herman,1
Ramblin' Jack Elliott,1
David Yip,1
Louis Cancelmi,1
Allen Ginsberg,1
James Spader,1
Jared Harris,1
Matt Damon,1
Wolf Kahler,1
Murray Moston,1
David Strathairn,1
Andrzej Seweryn,1
Emily Watson,1
Stephen Graham,1
Diane Ladd,1
Daniel Mays,1
Ben Kingsley,1
Robert Eddison,1
Susan Wood,1
Patrick Kennedy,1
Ray Romano,1
Robert De Niro,1
Karen Allen,1
Igor Jijikine,1
Cameron Diaz,1
Sharon Stone,1
Friedrich von Thun,1
Liam Neeson,1
Sebastian Maniscalco,1
Amy Robinson,1
Alison Doody,1
Sally Field,1
Joan Baez,1
John Hurt,1
Sam Shepard,1
Frank John Hughes,1
Nicholas Colasanto,1
Alec Baldwin,1
Bobby Cannavale,1
Marin Ireland,1
Shia LaBeouf,1
Joe Pesci,1
Vic Tablian,1
Jeremy Irvine,1
Liam Cunningham,1
Julian Glover,1
Richard Romanus,1
Roy Chiao,1
Ronnie Hawkins,1
Kathrine Narducci,1
Zina Bethune,1
Nathalie Baye,1
Cate Blanchett,1
Lane Bradbury,1
Joseph Cross,1
Domenick Lombardozzi,1
Marissa Mathes,1
Mark Wahlberg,1
Ellen Burstyn,1
Stephen Rannazzisi,2
Peter Gerety,2
Josh Duhamel,2
Siobhan Fallon Hogan,2
Lisa Edelstein,2
Leila Arcieri,2
Griffin Gluck,2
Jacob Hopkins,2
Leslie Bibb,2
Adam Ferrara,2
Common,2
Adam Pally,2
Gerard Butler,2
Kevin Nealon,2
Alexa Nisenson,2
Isabela Moner,2
John Hodgman,2
Richard Gere,2
Stephen Merchant,2
Seann William Scott,2
Greg Kinnear,2
Retta,2
Jayma Mays,2
Laura Kightlinger,2
Christopher Mintz-Plasse,2
Eddie Murphy,2
Halle Berry,2
Justin Long,2
Seth MacFarlane,2
Will Sasso,2
Cathy Cliften,2
Anjelica Huston,2
Emma Stone,2
Kevin James,2
Raini Rodriguez,2
Matt Walsh,2
Johnny Knoxville,2
Kieran Culkin,2
Andrew Daly,2
Gary Valentine,2
Kate Bosworth,2
Jason Sudeikis,2
Phil Crowley,2
Terrence Howard,2
Steve Zahn,2
Lauren Graham,2
Anna Faris,2
Chris Pratt,2
Adhir Kalyan,2
Regina King,2
Jonathan Katz,2
Lacey Chabert,2
Keir O'Donnell,2
Dennis Quaid,2
Kristen Bell,2
Naomi Watts,2
Jamal Mixon,2
Hugh Jackman,2
Chloë Grace Moretz,2
Uma Thurman,2
Kate Winslet,2
Aasif Mandvi,2
J.B. Smoove,2
Jack McBrayer,2
Rob Riggle,2
Patrick Warburton,2
Shirley Knight,2
Liev Schreiber,2
Efren Ramirez,2
Thomas Barbusca,2
