node,value
Jared Harris,0.005643189831677764
Niels Arestrup,0.0056485803245864595
Arya Banerjee,3.0148353966536566e-05
Liam Cunningham,0.005643189831677763
Boman Irani,3.014835396653657e-05
Steve Zahn,0.0005657321899444105
Kiara Advani,3.0148353966536573e-05
George Memmoli,0.005209387788473347
Friedrich von Thun,0.005643189831677764
Cameron Diaz,0.005282196281986953
Sharon Stone,0.00533044662085552
Philip Stone,0.005643189831677763
Manu Rishi Chadha,9.07893646861339e-05
Jeremy Irvine,0.005643189831677763
Nitish Pandey,3.0148353966536566e-05
Sam Shepard,0.005224324911758372
Scarlet Rivera,0.005209387788473347
Igor Jijikine,0.0056431898316777656
Zina Bethune,0.005209387788473347
Rainer Bock,0.005643189831677763
Ray Winstone,0.01020190528971738
Roger McGuinn,0.005209387788473347
Anthony Higgins,0.005643189831677763
Seann William Scott,0.00044761420350071664
Ronee Blakley,0.005209387788473347
Albert Brooks,0.005275966570230598
Kate Bosworth,0.0005029924088391908
Emraan Hashmi,3.014835396653657e-05
Frank Adonis,0.005209387788473349
Marissa Mathes,0.005209387788473344
Joe Pesci,0.005209387788473349
Neha Dhupia,3.014835396653656e-05
Jack Nicholson,0.00522859636375745
Tillotama Shome,3.014835396653656e-05
Sean Connery,0.005651150191742849
Abhay Deol,3.0148353966536566e-05
Jamal Mixon,0.00044761420350071686
James Spader,0.0056431898316777656
Billy Green Bush,0.005209387788473347
Cybill Shepherd,0.005209387788473347
Shia LaBeouf,0.0057270106472675775
Gulshan Devaiah,3.0148353966536566e-05
Joseph Gordon-Levitt,0.005649218243020508
Kristen Bell,0.0007385130054387146
Cate Blanchett,0.005824477660692096
Patrick Warburton,0.0007384353808725981
Anupam Kher,0.000157676496652883
Shruti,3.014835396653657e-05
Harvey Keitel,0.005285279558978218
Kevork Malikyan,0.005643189831677763
Jodie Foster,0.005216486062428992
Katrina Kaif,9.018261098393658e-05
Ben Kingsley,0.005710305285810816
Alison Doody,0.005643189831677763
Nathalie Baye,0.005643189831677764
Amrish Puri,0.0056531698780827744
Supriya Pathak,9.01826109839365e-05
Vinod Nagpal,3.014835396653656e-05
Adam Ferrara,0.00044761420350071686
Keir O'Donnell,0.00044761420350071697
Daniel Mays,0.005643189831677762
Lennard Kuras,0.005209387788473347
Ranvir Shorey,3.014835396653656e-05
Nawazuddin Siddiqui,3.0148353966536566e-05
Jackie Earle Haley,0.005643189831677764
Will Sasso,0.00044761420350071697
Sobhita Dhulipala,3.014835396653657e-05
Rajkummar Rao,3.0148353966536566e-05
Leonard Harris,0.005209387788473346
Al Pacino,0.005209387788473349
Isabela Moner,0.0004476142035007168
Christopher Mintz-Plasse,0.0005030491467846118
Kalki Koechlin,3.014835396653656e-05
Pavail Gulati,3.0148353966536566e-05
Matt Walsh,0.0005032334175597982
Kevin Nealon,0.0005585241385307603
Domenick Lombardozzi,0.005209387788473348
Anshuman Jha,3.0148353966536566e-05
Leonardo DiCaprio,0.0102096071026846
Denholm Elliott,0.005643189831677763
Vera Farmiga,0.00527059622282757
Peter Boyle,0.005209387788473346
David Kross,0.005643189831677763
Joseph Bono,0.005209387788473348
Terrence Howard,0.0006684141772220398
Vic Tablian,0.005643189831677762
Anna Faris,0.00044761420350071664
Common,0.0005645272934359645
Navin Nischol,9.018261098393647e-05
Rani Mukerji,9.01815032773121e-05
Retta,0.0004476142035007168
Martin Sheen,0.010214319383699337
Paresh Rawal,9.018261098393652e-05
Nick Frost,0.005643189831677763
Nicolas Bro,0.005643189831677763
Joseph Cross,0.005649168555741276
Anne Collette,0.005209387788473346
Hal Holbrook,0.005643189831677764
Allen Ginsberg,0.005209387788473347
Regina King,0.0004476142035007168
Lelia Goldoni,0.005209387788473348
Randeep Hooda,9.018261098393652e-05
Rajender Sethi,3.0148353966536566e-05
John Hodgman,0.00044761420350071675
Arvind Goswami,3.0148353966536566e-05
Richard Higgs,0.005209387788473347
Brian Howe,0.005643189831677763
Atul Mongia,3.0148353966536566e-05
Jim Broadbent,0.010225710677468313
Michael Byrne,0.005699796905121824
John Hurt,0.005643189831677763
Adam Pally,0.0005050661985088397
Anant Jog,3.0148353966536566e-05
Cesare Danova,0.005209387788473347
Janhvi Kapoor,3.0148353966536566e-05
Eddie Marsan,0.005643189831677763
Marin Ireland,0.005209387788473348
Kate Capshaw,0.005699154035995168
Chua Kah Joo,0.005643189831677764
Anne Waldman,0.005209387788473348
Eddie Murphy,0.0006128963456952082
J.B. Smoove,0.00044761420350071675
Vicky Kaushal,3.0148353966536566e-05
Neetu Chandra,3.0148353966536566e-05
Lacey Chabert,0.0004476142035007168
Tommy Lee Jones,0.0057197010730222105
Paul Herman,0.005209387788473348
Lane Bradbury,0.005209387788473349
David Thewlis,0.005763737148858028
Jack Huston,0.005209387788473349
Theresa Saldana,0.005209387788473349
Anjelica Huston,0.0005676697789982723
Manisha Koirala,9.018150327731211e-05
Mark Wahlberg,0.005271199860659926
