node,value
Friedrich von Thun,1.0
Anna Paquin,1.0
Daniel Mays,1.0
Igor Jijikine,1.0
Ray Romano,1.0
Rainer Bock,1.0
Gad Elmaleh,1.0
Eddie Marsan,1.0
Ronee Blakley,1.0
Jamie Bell,0.9790602655771196
Harrison Ford,0.9793156281920327
Amy Robinson,1.0
Harry Northup,1.0
Theresa Saldana,1.0
Kris Kristofferson,1.0
Liam Cunningham,1.0
Marin Ireland,1.0
Ramblin' Jack Elliott,1.0
Henry Thomas,1.0
David Oyelowo,0.9790602655771196
Jeremy Irvine,1.0
Shmulik Levy,1.0
James Brolin,1.0
Nicolas Bro,1.0
Ben Kingsley,0.9793156281920327
Ray Winstone,0.5279498781761225
Ronnie Hawkins,1.0
Jodie Foster,1.0
Cybill Shepherd,1.0
Frank Adonis,1.0
David Proval,1.0
Embeth Davidtz,1.0
Daniel Day-Lewis,0.5279498781761225
Philip Stone,1.0
Hal Holbrook,1.0
David Thewlis,0.9593008739076154
Welker White,1.0
Lane Bradbury,1.0
Gary Basaraba,1.0
Alec Baldwin,0.9793625914315569
Toby Jones,1.0
Daniel Craig,1.0
Denholm Elliott,1.0
Brendan Gleeson,0.9588866189989785
Joseph Gordon-Levitt,1.0
Peter Mullan,0.9795709908069459
Marissa Mathes,1.0
John Hawkes,0.9793156281920327
Joan Baez,1.0
Frank John Hughes,1.0
Michael Byrne,0.9793156281920327
Joe Pesci,1.0
John Rhys-Davies,1.0
Lennard Kuras,1.0
Karen Allen,1.0
Louis Cancelmi,1.0
Simon Pegg,1.0
Mark Wahlberg,0.9793625914315569
Anne Waldman,1.0
Sharon Stone,0.9586312563840653
Patti Smith,1.0
Jared Harris,1.0
Kathrine Narducci,1.0
Joni Mitchell,1.0
Stephanie Kurtzuba,1.0
Susan Wood,1.0
Shia LaBeouf,0.9790602655771196
Roy Chiao,1.0
Nicholas Colasanto,1.0
David Kross,1.0
Joe Starr,1.0
Robert De Niro,0.9793625914315569
Brian Howe,1.0
Jesse Plemons,0.9400749063670412
Amy Adams,0.9409035409035409
Alison Doody,1.0
Joseph Cross,1.0
George Memmoli,1.0
Ronald Lacey,1.0
Ralph Fiennes,1.0
Zina Bethune,1.0
Anne Collette,1.0
Wolf Kahler,1.0
Andrzej Seweryn,1.0
Mark Ivanir,1.0
Sean Connery,1.0
Mario Gallo,1.0
Allen Ginsberg,1.0
Cesare Danova,1.0
Scarlet Rivera,1.0
Steven Van Zandt,1.0
Liam Neeson,0.5279498781761225
Stephen Graham,1.0
Sally Field,1.0
Domenick Lombardozzi,1.0
Harvey Keitel,0.9793625914315569
Vic Tablian,1.0
Catherine Scorsese,1.0
Sebastian Maniscalco,1.0
Roshan Seth,1.0
John Hurt,1.0
Bobby Cannavale,0.9793625914315569
Kevin Corrigan,1.0
Vera Farmiga,0.9791013584117032
Benedict Cumberbatch,1.0
Gary Lewis,0.9788401253918495
Leonardo DiCaprio,0.5279498781761225
Richard Romanus,1.0
Tommy Lee Jones,0.9795709908069459
Małgorzata Gebel,1.0
Steve Eastin,1.0
David Strathairn,0.9795709908069459
Cathy Moriarty,1.0
Jack Huston,1.0
James Spader,1.0
Paul Herman,1.0
Amrish Puri,1.0
Matt Damon,0.9403245942571785
Bruce McGill,0.9793156281920327
Frank Vincent,1.0
Tom Hiddleston,1.0
Billy Green Bush,1.0
Al Pacino,1.0
Jonathan Ke Quan,1.0
Tom Hanks,1.0
Beatrice Macola,1.0
Victor Argo,1.0
Richard Higgs,1.0
Cate Blanchett,0.9404151404151404
Steven Prince,1.0
Bob Dylan,1.0
Jack Nicholson,1.0
David Yip,1.0
Patrick Kennedy,1.0
Anthony Anderson,0.9586312563840653
Roger McGuinn,1.0
Murray Moston,1.0
Nathalie Baye,1.0
Vic Tayback,1.0
Chua Kah Joo,1.0
Michael Scala,1.0
Leonard Harris,1.0
Julian Glover,1.0
Albert Brooks,0.9788401253918495
Lelia Goldoni,1.0
Paul Freeman,1.0
Cameron Diaz,0.9788401253918495
Caroline Goodall,1.0
John C. Reilly,0.9400749063670412
Anthony Higgins,1.0
Joseph Bono,1.0
Emily Watson,1.0
Jonathan Sagall,1.0
Sam Shepard,1.0
Kevork Malikyan,1.0
Jackie Earle Haley,1.0
Robert Eddison,1.0
Toby Kebbell,1.0
Niels Arestrup,1.0
Alfred Lutter,1.0
Jim Broadbent,0.5279498781761225
Diane Ladd,1.0
Peter Boyle,1.0
Martin Sheen,0.5279498781761225
Alfred Molina,0.9600499375780275
Christopher Walken,0.9404151404151404
Kate Capshaw,0.9790602655771196
River Phoenix,1.0
Ric Young,1.0
Nick Frost,1.0
Ellen Burstyn,0.9788401253918495
