node,value
Daniel Mays,0.4919614147909968
Ronald Lacey,0.4919614147909968
Sadashiv Amrapurkar,0.43902439024390244
Alfred Molina,0.5918762088974855
Boman Irani,0.3558139534883721
Phil Crowley,0.46153846153846156
Tara Sharma,0.3558139534883721
Robert De Niro,0.4758942457231726
Halle Berry,0.5091514143094842
Emma Stone,0.4622356495468278
Murray Moston,0.4744186046511628
Daniel Day-Lewis,0.6169354838709677
John Rhys-Davies,0.53125
Ben Kingsley,0.5884615384615385
Steven Prince,0.4744186046511628
Steve Eastin,0.4919614147909968
Kiara Advani,0.3558139534883721
Steve Zahn,0.5057851239669422
Christopher Walken,0.5359019264448336
Harrison Ford,0.4927536231884058
Richa Chadda,0.3558139534883721
Keir O'Donnell,0.46153846153846156
Vinod Nagpal,0.3558139534883721
Lacey Chabert,0.46153846153846156
Josh Duhamel,0.46153846153846156
Manisha Koirala,0.4396551724137931
Greg Kinnear,0.51
Adhir Kalyan,0.46153846153846156
Manu Rishi Chadha,0.44028776978417267
Gary Basaraba,0.4744186046511628
Herry Tangdi,0.3558139534883721
Arya Banerjee,0.3558139534883721
Nathalie Baye,0.4919614147909968
Liam Neeson,0.6194331983805668
Mark Ivanir,0.5303292894280762
Thomas Barbusca,0.46153846153846156
River Phoenix,0.4919614147909968
Brendan Gleeson,0.5212947189097104
Amy Adams,0.5331010452961672
Domenick Lombardozzi,0.4744186046511628
Ellen Burstyn,0.4751552795031056
Shmulik Levy,0.4919614147909968
Efren Ramirez,0.46153846153846156
Jack McBrayer,0.4622356495468278
Randeep Hooda,0.43902439024390244
Bhumi Pednekar,0.3558139534883721
Stephen Merchant,0.46153846153846156
Alison Doody,0.4919614147909968
Daniel Craig,0.53125
Sukant Goel,0.3558139534883721
Abhay Deol,0.3558139534883721
Chris Pratt,0.5066225165562914
Griffin Gluck,0.46153846153846156
Welker White,0.4744186046511628
Mrunal Thakur,0.3558139534883721
Anna Faris,0.46153846153846156
Ralph Fiennes,0.4919614147909968
Toby Kebbell,0.5303292894280762
Kate Winslet,0.5066225165562914
Ronee Blakley,0.4744186046511628
Cybill Shepherd,0.4744186046511628
Joe Starr,0.4919614147909968
Janhvi Kapoor,0.3558139534883721
Patrick Warburton,0.5074626865671642
Joseph Bono,0.4744186046511628
Gerard Butler,0.5677179962894249
Jesse Plemons,0.5212947189097104
Igor Jijikine,0.4919614147909968
John C. Reilly,0.523972602739726
Harvey Keitel,0.4766355140186916
Vijay Varma,0.3558139534883721
Nitish Pandey,0.3558139534883721
Kate Capshaw,0.4927536231884058
Johnny Knoxville,0.504950495049505
Caroline Goodall,0.4919614147909968
Emraan Hashmi,0.3558139534883721
Ray Romano,0.4751552795031056
Bob Dylan,0.4744186046511628
Amrish Puri,0.5474060822898033
Jayma Mays,0.46153846153846156
Radhika Apte,0.3558139534883721
Mark Wahlberg,0.4751552795031056
Supriya Pathak,0.43902439024390244
Roger McGuinn,0.4744186046511628
Ric Young,0.4919614147909968
