node,value
Nissar Khan,0.009823191930609819
Arshad Warsi,0.016770034922060858
Morgan Freeman,0.016761256737672477
Raini Rodriguez,0.02512011971838222
Saqib Saleem,0.02602547566700657
Anna Paquin,0.0701176886347831
Sam Rockwell,0.015423837074195925
Femi Adebayo,0.008122318856043942
Chris Tucker,0.028993631261934116
Konkona Sen Sharma,0.01856398376762105
Elliott Gould,0.012465739420826596
Carl McDowell,0.014658371957338103
Parker Posey,0.013946707129543979
Ray Romano,0.06241052345407908
Shannon Elizabeth,0.008580132201724662
Eddie Marsan,0.06555839298726689
Parakh Madan,0.015030249584916455
Jamie Bell,0.06675019161299374
Lauren Graham,0.026620646278898888
Yakub Akhmedov,0.010835579379038805
Kris Kristofferson,0.06280905218506498
Somy Ali,0.010835579379038805
Ammo 'Too Sweet',0.015030249584916455
Marin Ireland,0.062141477784912906
Kate Winslet,0.03413125767743244
Ramblin' Jack Elliott,0.062141477784912906
Diana Penty,0.026247407832039146
Sid Haig,0.014919293017764576
Mary Holland,0.007771609584727286
Colin Salmon,0.00928530069854952
Ariadna Cabrol,0.016197049311126116
Vikrant Massey,0.016330509803168348
Ryan Bang,0.0083028148306227
Tony Shalhoub,0.013316566309329377
Emma Thompson,0.014354931208962318
Lilliput,0.010835579379038805
Prasad Purandhare,0.009823191930609819
Jodie Foster,0.06247041780812671
Miles Ocampo,0.0083028148306227
Abhay Deol,0.02800073916688788
Embeth Davidtz,0.06614144142240143
Clare Grant,0.008833740442434079
Mélanie Laurent,0.014919293017764576
Kathryn Bernardo,0.0083028148306227
Akash Khurana,0.010653494135995442
Philip Stone,0.06525394372169041
Hal Holbrook,0.06559282464713286
Jackie Shroff,0.01420687820475257
Lane Bradbury,0.062141477784912906
Gary Basaraba,0.062141477784912906
Drew Barrymore,0.015267113961680697
Pitobash,0.02095790058427593
Shirley Knight,0.025866554457857533
Howard Rosemeyer,0.009823191930609819
Donita Rose,0.0083028148306227
Chris Elliott,0.018466251646008035
Daryl Sabara,0.012102025267697316
Cayden Boyd,0.01172702739300498
Peter Mullan,0.06716719597836415
Ajay Devgn,0.01847667102686034
Marissa Mathes,0.062141477784912906
Lucy Liu,0.026961062559286462
Joan Baez,0.062141477784912906
Sofiko Chiaureli,0.010835579379038805
Funlola Aofiyebi,0.008122318856043942
Richard Gomez,0.0083028148306227
Navin Nischol,0.02168491802051299
Kemi Lala Akindoju,0.008122318856043942
Neil Bhoopalam,0.026176175525151127
William Baldwin,0.014820788731820645
Cristine Reyes,0.0083028148306227
Lawrence Stubbings,0.008122318856043942
Anne Waldman,0.062141477784912906
Tommy 'Tiny' Lister,0.014919293017764576
Crispin Glover,0.017124565738179724
Kathrine Narducci,0.062141477784912906
Naseeruddin Shah,0.02835313583848386
Ricardo Montalban,0.01172702739300498
Olivia d'Abo,0.012369719169964277
Raghuvaran,0.009823191930609819
Harley Quinn Smith,0.008833740442434079
Benjamin Flores Jr.,0.015642342962588682
Genesis Rodriguez,0.008528940961397382
Maria Dizzia,0.012369719169964277
Martin Bats Bradford,0.01817025115451289
Tejaswini Kolhapure,0.015030249584916455
Wale Akorede,0.008122318856043942
Joe Starr,0.06525394372169041
Nagma,0.014552631501633934
Ava Acres,0.008833740442434079
Ravi Baswani,0.015745649684820406
Lawrence Makoare,0.00928530069854952
Robert De Niro,0.07206456265876994
Pamu Pamorada,0.0083028148306227
Regina King,0.025322387858530644
Alan Alda,0.01297201771465604
Sunny Mabrey,0.00928530069854952
Ara Mina,0.0083028148306227
Pavan Malhotra,0.019698836223420144
Kehinde Bankole,0.008122318856043942
Peter Gerety,0.02650990431956109
Fabian Adeoye Lojede,0.008122318856043942
Taylor Lautner,0.014093044471844078
Zina Bethune,0.062141477784912906
Anil Kapoor,0.0247926375047587
Terrence Howard,0.033222945945989936
Jim Beaver,0.00928530069854952
Wolf Kahler,0.06525394372169041
Al Tantay,0.0083028148306227
Vivek Oberoi,0.015347408747367959
Martin Wuttke,0.014919293017764576
Dana Gourrier,0.015233393276462089
Will Arnett,0.008720438960232483
Katrina Kaif,0.03767470975462289
Kieran Culkin,0.03038090528577783
Willem Dafoe,0.013775849037530775
Christopher Mintz-Plasse,0.031148012720815306
Johnny Lever,0.017838809342967738
Enchong Dee,0.0083028148306227
Fatym Layachi,0.008122318856043942
Adam Scott,0.011416446804973463
Enrique Gil,0.0083028148306227
Sanjay Dutt,0.020265972877805107
Sam Worthington,0.020019922464103338
Julie Hagerty,0.01267171815578302
Victor Banerjee,0.011416505377624439
Peter Strauss,0.00928530069854952
Harvey Keitel,0.07345958212037942
Holland Taylor,0.01172702739300498
Justine Lupe,0.012369719169964277
Shefali Shah,0.016310282950883593
Penelope Ann Miller,0.00928530069854952
Wale Adebayo,0.008122318856043942
Cameron Fuller,0.014658371957338103
John Gleeson Connolly,0.00928530069854952
Avinash Tiwary,0.026138709306764048
Damian Chapa,0.018480066750859257
Surveen Chawla,0.015030249584916455
John Hurt,0.06536289247549991
Gérard Ismaël,0.018480066750859257
Madan Puri,0.011161595951927852
Colin David Reese,0.008122318856043942
Adam Horovitz,0.012369719169964277
Thomas Kretschmann,0.009368180770473007
Nicolas Cage,0.013183244645359814
Kristen Bell,0.03415282455709351
Tim Roth,0.014919293017764576
Joey Lauren Adams,0.009419242683296131
Annabeth Gish,0.015843153473923104
Leonardo DiCaprio,0.11794600785160025
Chloë Grace Moretz,0.031527583902799874
Isha Sharvani,0.016197049311126116
Will Ferrell,0.01282902127262249
Sylvester Groth,0.014919293017764576
Cathy Moriarty,0.06394551212455545
Archana Puran Singh,0.020268836117078966
Michael Bolton,0.007771609584727286
Antara Mali,0.01093513230890014
Michael Keaton,0.014919293017764576
Dustin Hoffman,0.012772031513926509
Rekha,0.018376508203679892
Nona Gaye,0.011831313808928216
Anshuman Jha,0.020277257185165095
Jorma Taccone,0.007556713329559726
Dennis Quaid,0.035687251642386876
Aga Muhlach,0.0083028148306227
Om Puri,0.0199805093859784
Rob Riggle,0.027330124494616012
Frank Vincent,0.062141477784912906
Paul Sorvino,0.01963194699914916
Michael Moriarty,0.00928530069854952
Bryce Dallas Howard,0.016858776211581813
Daniel Brühl,0.016355651481724236
Sohail Khan,0.016239798686853362
Chiaki Kuriyama,0.014919293017764576
Jimmy Jean-Louis,0.008122318856043942
Charlotte d'Amboise,0.012369719169964277
Dante Rivero,0.0083028148306227
Common,0.04023805891921195
Richard Higgs,0.062141477784912906
Cate Blanchett,0.06855698107644387
Sal Stowers,0.007771609584727286
John Cleese,0.02171797314453098
Scott MacArthur,0.014658371957338103
Dean S. Jagger,0.014658371957338103
Leslie Bibb,0.04015716777067707
Joke Silva,0.008122318856043942
David Yip,0.06525394372169041
Patrick Kennedy,0.06525394372169041
Upyendra Limaye,0.009823191930609819
Janus del Prado,0.0083028148306227
Sindbad Phgura,0.015030249584916455
Mamta Kulkarni,0.010835579379038805
Amit Sial,0.020019113356159978
Michael Parks,0.01930699396091531
Jolie Vanier,0.01172702739300498
Boman Irani,0.028062337747010956
Pierce Brosnan,0.010120296281166837
John C. Reilly,0.06676779279373199
Michael Roof,0.012409803432279442
Joseph Bono,0.062141477784912906
Mukul Dev,0.011003198682425271
Benicio Del Toro,0.016976211412416904
Sophie Traub,0.008833740442434079
Kean Cipriano,0.0083028148306227
Mandakini,0.011626738068330911
Jessica Biel,0.010588485810168073
Jonathan Sagall,0.06525394372169041
Jesse Eisenberg,0.01334006346796061
Sam Shepard,0.06343561588868075
Rebel Rodriguez,0.01172702739300498
Toby Kebbell,0.06616721787549017
Niels Arestrup,0.06556609798669305
Ruth Bradley,0.008833740442434079
Robert Eddison,0.06525394372169041
Carla Gugino,0.014533758179456003
Kurt Russell,0.015469522448812029
Satish Shah,0.017073959315812817
Laura Linney,0.017845393273321093
Gary Valentine,0.02512011971838222
James Parks,0.014919293017764576
Bill Martin Williams,0.01817025115451289
Sachiin Joshi,0.009823191930609819
Nick Stahl,0.011925244420348806
Alfred Lutter,0.062141477784912906
Katie Morgan,0.008278133215905918
Kiran Juneja,0.020686487641373617
Achyut Potdar,0.010835579379038805
Surekha Sikri,0.02602547566700657
Chris Pratt,0.032594553874997545
Nicole Byer,0.008170006166760072
Liev Schreiber,0.03218455352193728
Friedrich von Thun,0.06525394372169041
Naomi Watts,0.03908207387959231
Halley Feiffer,0.012369719169964277
Daniel Mays,0.06525394372169041
Andy Richter,0.007771609584727286
Matet De Leon,0.0083028148306227
LL Cool J,0.014658371957338103
Alyy Khan,0.018091487613299626
Rajpal Yadav,0.023995741578440855
Rutger Hauer,0.012374318932733436
Michael Sheen,0.008157528046853452
Gad Elmaleh,0.06525394372169041
Tyler Posey,0.008278133215905918
Teri Hatcher,0.012525067762099837
Joross Gamboa,0.0083028148306227
Hamzat Sherifdeen,0.008122318856043942
Saif Ali Khan,0.019665758130656023
Hugh Jackman,0.03186079751793722
Claire Smithies,0.014919293017764576
Richard Tyson,0.018316725650405978
Usha Jadhav,0.010158659382010379
Rajender Sethi,0.019693393159421025
Greg Kinnear,0.03421151319385042
Jeremy Irvine,0.06525394372169041
Jake Short,0.01172702739300498
Azhy Robertson,0.012369719169964277
James Brolin,0.06594478229419994
Dawn Zulueta,0.0083028148306227
Aashif Sheikh,0.014552631501633934
Ben Kingsley,0.06791741899136108
Stephen Merchant,0.030291486137749374
Samuel Olasehinde,0.008122318856043942
LisaGay Hamilton,0.014919293017764576
Frank Adonis,0.062141477784912906
Daniel Day-Lewis,0.11671376929071492
Madeleine Coghlan,0.008833740442434079
Manisha Koirala,0.033755435633850306
David Thewlis,0.06762773621632338
Seth Green,0.009698045674857231
Hafeez Oyetoro,0.008122318856043942
Alec Baldwin,0.06282025960887813
Manoj Joshi,0.014861219464538071
Adhvik Mahajan,0.009823191930609819
Jon Cryer,0.01172702739300498
Lynn Collins,0.015145376824600995
Dilip Kumar,0.010835579379038805
Daniel Craig,0.06597618321260981
Brendan Gleeson,0.0643066976849802
Harley Morenstein,0.008833740442434079
Joseph Gordon-Levitt,0.06657399945412662
Kate Adepegba,0.008122318856043942
Shruti,0.019693393159421025
Siddhant Kapoor,0.015228458623861685
Ayo Akinwale,0.008122318856043942
Mrunal Thakur,0.02602547566700657
Jeremy Piven,0.013564557160965746
Richard Gere,0.03286380910230831
Cheech Marin,0.012164911706910348
Stephen Rannazzisi,0.0262809740094252
Claudia O'Doherty,0.007771609584727286
Vijay Raaz,0.014743046903404645
Antonio Banderas,0.015808657300378903
Sakina Jaffrey,0.012369719169964277
Ali Zafar,0.014758426385986848
Seth MacFarlane,0.030291486137749374
Elizabeth Marvel,0.012369719169964277
David Carradine,0.015169494109995216
Patrick Warburton,0.034565050642966465
Mark Wahlberg,0.06318490271125293
Patti Smith,0.062141477784912906
Michael Esper,0.012369719169964277
Jimmy Graham,0.007771609584727286
B.J. Novak,0.015936035989348955
David Theune,0.01854707323353466
Vineet Kumar Singh,0.017669281911514668
Vijay Varma,0.02617954553462772
Muraina Oyelami,0.008122318856043942
Peter King Nzioki Mwania,0.008122318856043942
Shia LaBeouf,0.07635102143000635
Elijah Wood,0.0140211429776296
Arvind Goswami,0.019693393159421025
Roy Chiao,0.06525394372169041
Nicholas Colasanto,0.062141477784912906
David Kross,0.06525394372169041
Rahul Bose,0.018008787355018086
Mohan Joshi,0.015101415515962655
Annie Cavalero,0.014658371957338103
Halle Berry,0.04076164293483796
Beena Kak,0.014552631501633934
Pooja Batra,0.014552631501633934
Eliza Dushku,0.008370887476493777
Brittany Murphy,0.01172702739300498
Jesse Plemons,0.06479252058882974
George Lopez,0.01172702739300498
Seth Rogen,0.013672488522482724
Kader Khan,0.021499420099402346
Kim Hawthorne,0.00928530069854952
Julianne Moore,0.014181848308850449
Amy Adams,0.06826613907835807
Alison Doody,0.06525394372169041
Hattie Winston,0.014919293017764576
Madhuri Dixit,0.014303295624403738
Ronald Lacey,0.06525394372169041
Ralph Fiennes,0.06545216074903425
Aurélie Eliam,0.008122318856043942
Bindu,0.017513951225400906
Rosanna Arquette,0.014919293017764576
Reema Lagoo,0.01503492950918844
Sachin Khedekar,0.018366094247936757
Jamal Mixon,0.02512011971838222
Jagdeep,0.013573977720684948
Mithun Chakraborty,0.016954172031601326
Ian McShane,0.008488832269202936
Razak Khan,0.015950813184783422
Kate Bosworth,0.03174569718646434
Shah Rukh Khan,0.020785284258469247
Laura Kightlinger,0.02512011971838222
Allen Ginsberg,0.062141477784912906
Brandon Routh,0.009031334232025049
Scarlet Rivera,0.062141477784912906
Brij Gopal,0.009823191930609819
Liam Neeson,0.11813992556747034
Vinod Mehra,0.011932899749327396
Nagarjuna Akkineni,0.009823191930609819
David J. Oserwe,0.008122318856043942
Arci Muñoz,0.0083028148306227
Bella Thorne,0.014751505234538267
Stephen Graham,0.0631762407140175
Kiran Kumar,0.014890097861338691
Urmila Matondkar,0.016425029100041514
Sadiq Daba,0.008122318856043942
Dree Hemingway,0.012369719169964277
Efren Ramirez,0.025331584683453576
Charlie Sheen,0.01877749087921173
Judi Dench,0.010340166930547503
Vic Tablian,0.06525394372169041
Beatriz Saw,0.0083028148306227
Sarah Shahi,0.008937860780313278
Stan Lee,0.008278133215905918
Varun Dhawan,0.015395830504918767
Grace Gummer,0.012369719169964277
Catherine Scorsese,0.062141477784912906
Powers Boothe,0.01172702739300498
Traci Lords,0.008278133215905918
Vicky Kaushal,0.026419638061225516
Kristin Davis,0.01172702739300498
Aasif Mandvi,0.03117979565693272
Dwight Ewell,0.008278133215905918
Eric André,0.007771609584727286
Rajkummar Rao,0.020472063978616416
Kelly Lynch,0.014658371957338103
Kenny G,0.007771609584727286
Hannah Dunne,0.012369719169964277
Tory Kittles,0.00928530069854952
Bill Hader,0.009661269337646492
Gary Lewis,0.06280237060822066
Sinbad,0.007771609584727286
Tim Kalpakis,0.007771609584727286
Małgorzata Gebel,0.06525394372169041
Isabelle Daza,0.0083028148306227
Cara Buono,0.012369719169964277
Tapsee Pannu,0.015561057281018364
Igi Boy Flores,0.0083028148306227
Bryan Batt,0.018540884306995756
Brooke Shields,0.007771609584727286
Zarina Wahab,0.01675453675913999
Lily-Rose Depp,0.008278133215905918
Channing Tatum,0.017483979705159497
Judah Lewis,0.014811535529457208
Vinod Nagpal,0.020211698857887365
Tom Hiddleston,0.06642768240667848
Anjana Mumtaz,0.011932899749327396
Rambha,0.014552631501633934
Diane Kruger,0.015049820181183164
Vivica A. Fox,0.014919293017764576
Jack McBrayer,0.031261547580863414
Ronaldo Valdez,0.0083028148306227
Jonathan Ke Quan,0.06525394372169041
Emma Stone,0.031280092548463014
Tom Hanks,0.06682661012147338
Beatrice Macola,0.06525394372169041
Maria de Medeiros,0.014919293017764576
Alexandria Deberry,0.01817025115451289
Kayode Olaiya,0.008122318856043942
David Benger,0.012369719169964277
Jimmy Bennett,0.012468705404026604
Bob Dylan,0.062141477784912906
Adam Ferrara,0.025120119718382225
Michael Wright,0.018480066750859257
Jayma Mays,0.025120119718382225
Gedeon Burkhard,0.014919293017764576
Samantha Bond,0.009569064234785932
Rodrigo Santoro,0.014658371957338103
Scott Speedman,0.010755660953343953
Parvin Dabas,0.02037238602139584
Anthony Anderson,0.06523995797432552
Pam Grier,0.015102127175771213
Adam David Thompson,0.012369719169964277
Vic Tayback,0.062141477784912906
Leila Arcieri,0.025766059741553087
Lisa Edelstein,0.025120119718382225
Leonard Harris,0.062141477784912906
Jacqueline Fernandez,0.01619368160116262
Chua Kah Joo,0.06525394372169041
Julian Glover,0.06525394372169041
J.D. Chakravarthi,0.009823191930609819
José Zúñiga,0.00949826620710782
Aruna Irani,0.015426119785166276
Jeffrey Tam,0.0083028148306227
Akash Thosar,0.026126776574712195
Ice Cube,0.00928530069854952
Divyendu Sharma,0.014813959027302688
Dean Wareham,0.012369719169964277
Caroline Goodall,0.06525394372169041
Dimple Kapadia,0.021382990891537088
Emily Watson,0.06560121740811047
Michael Trucco,0.010522759375652007
Brian O'Halloran,0.008278133215905918
Coney Reyes,0.0083028148306227
Tom Savini,0.008278133215905918
Mikhail Gorevoy,0.00928530069854952
Gerard Butler,0.03330280507193161
Clive Owen,0.014913753104038037
Monica Potter,0.00928530069854952
Clark Middleton,0.014919293017764576
Sobhita Dhulipala,0.02602547566700657
Kendrick Cross,0.01837228724243797
Diane Ladd,0.062141477784912906
Peter Boyle,0.062141477784912906
Martin Sheen,0.11724631286329877
Kanayo O. Kanayo,0.008122318856043942
Christopher Walken,0.0788862702649373
Randy Quaid,0.018316725650405978
Tim Robinson,0.007771609584727286
Cai Cortez,0.0083028148306227
Akshay Kumar,0.02241514954668357
Jason Rogel,0.014658371957338103
Mary Sohn,0.007771609584727286
Matthew Kimbrough,0.007771609584727286
Ellen Burstyn,0.06279371191492632
Farooq Shaikh,0.021392936292048324
Jacob Davich,0.01172702739300498
Billy Crawford,0.0083028148306227
Peter Yarrow,0.012369719169964277
Govinda,0.017185318571406247
Marco Gumabao,0.0083028148306227
Scarlett Johansson,0.014848490484165785
Rahul Bhat,0.015226726341398102
Adam Driver,0.013482924999048254
Dylan Baker,0.012058587878358206
Devon Gearhart,0.01172702739300498
Shashi Kala,0.014552631501633934
Tara Sharma,0.019693393159421025
Josh Duhamel,0.030291486137749374
Nick Rhys,0.008122318856043942
Madhavi Singh,0.015030249584916458
Ronee Blakley,0.062141477784912906
Jack Gore,0.014658371957338103
Zach Galifianakis,0.008875501369995232
Miya Cech,0.014658371957338103
Michael Fassbender,0.016839650590615957
Harrison Ford,0.0663047859646462
Harry Northup,0.062141477784912906
Anupam Kher,0.03562849183900146
Liam Cunningham,0.0653764617211079
Salman Khan,0.017736400083947237
Taylor Dooley,0.01172702739300498
Henry Thomas,0.06286073878939714
Chika Chukwu,0.008122318856043942
David Oyelowo,0.06641060909952966
Ramsey Nouah,0.008122318856043942
Amanda Cerny,0.014658371957338103
Justin Theroux,0.016043847730774774
Colton Dunn,0.007771609584727286
Nicolas Bro,0.06525394372169041
Maya Kazan,0.012369719169964277
Ray Winstone,0.11671376929071492
Ronnie Hawkins,0.062141477784912906
Merritt Wever,0.013017073718701097
Cybill Shepherd,0.062141477784912906
David Proval,0.062141477784912906
Kalki Koechlin,0.02616101586207949
Sharmila Tagore,0.011362227896002185
Isha Koppikar,0.018269986854373074
Kishore Kadam,0.010231391840209448
Damilola Ogunsi,0.008122318856043942
Mickey Rourke,0.012383934826543026
Priyanka Kothari,0.009823191930609819
Demián Bichir,0.014919293017764576
