node,value
Nissar Khan,4.2671144856739775e-05
Arshad Warsi,0.00020121449036381584
Morgan Freeman,0.0005810758795130551
Raini Rodriguez,0.0006816424211486808
Saqib Saleem,0.00016578631165217413
Anna Paquin,0.00449032405874471
Sam Rockwell,0.000403594202906853
Femi Adebayo,9.529797141081455e-39
Chris Tucker,0.0009172747616328936
Konkona Sen Sharma,0.00012354418558699687
Elliott Gould,0.0002208734313934295
Carl McDowell,0.0003848678875360979
Parker Posey,0.0002665536692047211
Ray Romano,0.0043263712118865125
Shannon Elizabeth,6.823100420532308e-05
Eddie Marsan,0.00464807945800273
Parakh Madan,8.061789564332928e-05
Jamie Bell,0.00471238886910399
Lauren Graham,0.0007556173112551667
Yakub Akhmedov,0.00013142520212564666
Kris Kristofferson,0.0043422123019629414
Somy Ali,0.00013142520212564666
Ammo 'Too Sweet',8.061789564332928e-05
Marin Ireland,0.004317924659887048
Kate Winslet,0.0010862471052869758
Ramblin' Jack Elliott,0.004317924659887048
Diana Penty,0.00016844401626440366
Sid Haig,0.00045871018102777467
Mary Holland,3.465844498990588e-05
Colin Salmon,0.00012851309214873224
Ariadna Cabrol,9.726585617686124e-05
Vikrant Massey,9.814928024443322e-05
Ryan Bang,1.467081285056698e-37
Tony Shalhoub,0.00031440457653383186
Emma Thompson,0.0003393989949833465
Lilliput,0.00013142520212564666
Prasad Purandhare,4.2671144856739775e-05
Jodie Foster,0.0043288212010220975
Miles Ocampo,1.467081285056698e-37
Abhay Deol,0.00019189461772529286
Embeth Davidtz,0.004665024498169015
Clare Grant,7.699378652564549e-05
Mélanie Laurent,0.00045871018102777467
Kathryn Bernardo,1.467081285056698e-37
Akash Khurana,5.17615842582266e-05
Philip Stone,0.004637702879509191
Hal Holbrook,0.004649090347412624
Jackie Shroff,0.0001613336545751189
Lane Bradbury,0.004317924659887048
Gary Basaraba,0.004317924659887048
Drew Barrymore,0.00040487678768555153
Pitobash,0.00013362477335794823
Shirley Knight,0.0007303313689107186
Howard Rosemeyer,4.2671144856739775e-05
Donita Rose,1.467081285056698e-37
Chris Elliott,0.00048310552686064816
Daryl Sabara,0.00024388654990820493
Cayden Boyd,0.0002348563394941956
Peter Mullan,0.0047276043952060535
Ajay Devgn,0.00017881914902847395
Marissa Mathes,0.004317924659887048
Lucy Liu,0.0009031665356611091
Joan Baez,0.004317924659887048
Sofiko Chiaureli,0.00013142520212564666
Funlola Aofiyebi,9.529797141081455e-39
Richard Gomez,1.467081285056698e-37
Navin Nischol,0.00018594182945207494
Kemi Lala Akindoju,9.529797141081455e-39
Neil Bhoopalam,0.00016772140997737856
William Baldwin,0.0003813662693814784
Cristine Reyes,1.467081285056698e-37
Lawrence Stubbings,9.529797141081455e-39
Anne Waldman,0.004317924659887048
Tommy 'Tiny' Lister,0.00045871018102777467
Crispin Glover,0.0005407546151045983
Kathrine Narducci,0.004317924659887048
Naseeruddin Shah,0.00028122733540015204
Ricardo Montalban,0.0002348563394941956
Olivia d'Abo,0.00021985148133518449
Raghuvaran,4.2671144856739775e-05
Harley Quinn Smith,7.699378652564549e-05
Benjamin Flores Jr.,0.0004444632175359558
Genesis Rodriguez,6.66245453025795e-05
Maria Dizzia,0.00021985148133518449
Martin Bats Bradford,0.0004728449552610252
Tejaswini Kolhapure,8.061789564332928e-05
Wale Akorede,9.529797141081455e-39
Joe Starr,0.004637702879509191
Nagma,0.0001776497545806847
Ava Acres,7.699378652564549e-05
Ravi Baswani,0.00019243636082953862
Lawrence Makoare,0.00012851309214873224
Robert De Niro,0.00468149938553134
Pamu Pamorada,1.467081285056698e-37
Regina King,0.0006873847962013779
Alan Alda,0.00023939374770200463
Sunny Mabrey,0.00012851309214873224
Ara Mina,1.467081285056698e-37
Pavan Malhotra,0.00023218279401724436
Kehinde Bankole,9.529797141081455e-39
Peter Gerety,0.0007799328856120668
Fabian Adeoye Lojede,9.529797141081455e-39
Taylor Lautner,0.00036500747513274785
Zina Bethune,0.004317924659887048
Anil Kapoor,0.00024189665807102594
Terrence Howard,0.001031124415652261
Jim Beaver,0.00012851309214873224
Wolf Kahler,0.004637702879509191
Al Tantay,1.467081285056698e-37
Vivek Oberoi,0.00015135640653303652
Martin Wuttke,0.00045871018102777467
Dana Gourrier,0.0004672543136192017
Will Arnett,6.459039992648619e-05
Katrina Kaif,0.0003561444177774533
Kieran Culkin,0.000833677304691618
Willem Dafoe,0.00037884387638499546
Christopher Mintz-Plasse,0.0008836433670135496
Johnny Lever,0.0002095082393827712
Enchong Dee,1.467081285056698e-37
Fatym Layachi,9.529797141081455e-39
Adam Scott,0.0002299158418884439
Enrique Gil,1.467081285056698e-37
Sanjay Dutt,0.0002813550914898197
Sam Worthington,0.0007737238087847095
Julie Hagerty,0.00022868564311891927
Victor Banerjee,5.951371173617259e-05
Peter Strauss,0.00012851309214873224
Harvey Keitel,0.004721565944927847
Holland Taylor,0.0002348563394941956
Justine Lupe,0.00021985148133518449
Shefali Shah,9.788194839000616e-05
Penelope Ann Miller,0.00012851309214873224
Wale Adebayo,9.529797141081455e-39
Cameron Fuller,0.0003848678875360979
John Gleeson Connolly,0.00012851309214873224
Avinash Tiwary,0.00016640240386531902
Damian Chapa,0.0004827775251334259
Surveen Chawla,8.061789564332928e-05
John Hurt,0.004639949096249647
Gérard Ismaël,0.0004827775251334259
Madan Puri,0.00013495422532363332
Colin David Reese,9.529797141081455e-39
Adam Horovitz,0.00021985148133518449
Thomas Kretschmann,0.00012915519937371233
Nicolas Cage,0.00032641960450892663
Kristen Bell,0.0010928208608761546
Tim Roth,0.00045871018102777467
Joey Lauren Adams,0.00012108251288894683
Annabeth Gish,0.00044645751968850803
Leonardo DiCaprio,0.008457199038652248
Chloë Grace Moretz,0.0008983144560952951
Isha Sharvani,9.726585617686124e-05
Will Ferrell,0.0001514917770225543
Sylvester Groth,0.00045871018102777467
Cathy Moriarty,0.004371982116621356
Archana Puran Singh,0.00012563656674477748
Michael Bolton,3.465844498990588e-05
Antara Mali,5.392037930583991e-05
Michael Keaton,0.00045871018102777467
Dustin Hoffman,0.00023298756201166806
Rekha,0.00019261486117865635
Nona Gaye,0.0002922691605619432
Anshuman Jha,0.00012537565618611383
Jorma Taccone,3.202403484508492e-05
Dennis Quaid,0.0011217812546466459
Aga Muhlach,1.467081285056698e-37
Om Puri,0.0003944631933259835
Rob Riggle,0.0008005933169499131
Frank Vincent,0.004317924659887048
Paul Sorvino,0.0005475493126284616
Michael Moriarty,0.00012851309214873224
Bryce Dallas Howard,0.0005120918437462933
Daniel Brühl,0.0005589604544542716
Sohail Khan,0.0001942990907641096
Chiaki Kuriyama,0.00045871018102777467
Jimmy Jean-Louis,9.529797141081455e-39
Charlotte d'Amboise,0.00021985148133518449
Dante Rivero,1.467081285056698e-37
Common,0.001183586642097614
Richard Higgs,0.004317924659887048
Cate Blanchett,0.004826067730162678
Sal Stowers,3.465844498990588e-05
John Cleese,0.0005859701231474472
Scott MacArthur,0.0003848678875360979
Dean S. Jagger,0.0003848678875360979
Leslie Bibb,0.0011830882076785676
Joke Silva,9.529797141081455e-39
David Yip,0.004637702879509191
Patrick Kennedy,0.004637702879509191
Upyendra Limaye,4.2671144856739775e-05
Janus del Prado,1.467081285056698e-37
Sindbad Phgura,8.061789564332928e-05
Mamta Kulkarni,0.00013142520212564666
Amit Sial,0.00012102185476964845
Michael Parks,0.0005126891146667397
Jolie Vanier,0.0002348563394941956
Boman Irani,0.00021427854790421273
Pierce Brosnan,0.00015188983069631907
John C. Reilly,0.004541065979418402
Michael Roof,0.0003141508400296625
Joseph Bono,0.004317924659887048
Mukul Dev,0.00013357660138074194
Benicio Del Toro,0.0005644355907981971
Sophie Traub,7.699378652564549e-05
Kean Cipriano,1.467081285056698e-37
Mandakini,0.00014052508463273077
Jessica Biel,0.0001961051204071556
Jonathan Sagall,0.004637702879509191
Jesse Eisenberg,0.000250678553545341
Sam Shepard,0.004358694485681938
Rebel Rodriguez,0.0002348563394941956
Toby Kebbell,0.004669357603204432
Niels Arestrup,0.004647195934153674
Ruth Bradley,7.699378652564549e-05
Robert Eddison,0.004637702879509191
Carla Gugino,0.00040053052389453834
Kurt Russell,0.0004766477112428752
Satish Shah,0.00020621973290720893
Laura Linney,0.0005885765652928361
Gary Valentine,0.0006816424211486808
James Parks,0.00045871018102777467
Bill Martin Williams,0.0004728449552610252
Sachiin Joshi,4.2671144856739775e-05
Nick Stahl,0.00024303276629762292
Alfred Lutter,0.004317924659887048
Katie Morgan,5.939684242158828e-05
Kiran Juneja,0.00013053992395479358
Achyut Potdar,0.00013142520212564666
Surekha Sikri,0.00016578631165217413
Chris Pratt,0.0009924802080385332
Nicole Byer,4.7166150497392525e-05
Liev Schreiber,0.000946900958688536
Friedrich von Thun,0.004637702879509191
Naomi Watts,0.0010854231755240812
Halley Feiffer,0.00021985148133518449
Daniel Mays,0.004637702879509191
Andy Richter,3.465844498990588e-05
Matet De Leon,1.467081285056698e-37
LL Cool J,0.0003848678875360979
Alyy Khan,0.0001230380151669254
Rajpal Yadav,0.00025469903396381434
Rutger Hauer,0.00028389757100111165
Michael Sheen,4.594083837568846e-05
Gad Elmaleh,0.004637702879509191
Tyler Posey,5.939684242158828e-05
Teri Hatcher,0.00025503384591249396
Joross Gamboa,1.467081285056698e-37
Hamzat Sherifdeen,9.529797141081455e-39
Saif Ali Khan,0.00022581710753552262
Hugh Jackman,0.0009352857025305224
Claire Smithies,0.00045871018102777467
Richard Tyson,0.0004782040967542184
Usha Jadhav,4.632834387461226e-05
Rajender Sethi,0.00011901058209210852
Greg Kinnear,0.0010936399657272048
Jeremy Irvine,0.004637702879509191
Jake Short,0.0002348563394941956
Azhy Robertson,0.00021985148133518449
James Brolin,0.004658658266482989
Dawn Zulueta,1.467081285056698e-37
Aashif Sheikh,0.0001776497545806847
Ben Kingsley,0.004726634907202858
Stephen Merchant,0.0008328266429313302
Samuel Olasehinde,9.529797141081455e-39
LisaGay Hamilton,0.00045871018102777467
Frank Adonis,0.004317924659887048
Daniel Day-Lewis,0.008420052429196587
Madeleine Coghlan,7.699378652564549e-05
Manisha Koirala,0.00027570130974498074
David Thewlis,0.004770769249225101
Seth Green,9.670570170560931e-05
Hafeez Oyetoro,9.529797141081455e-39
Alec Baldwin,0.004368924757204449
Manoj Joshi,0.0002046529407782649
Adhvik Mahajan,4.2671144856739775e-05
Jon Cryer,0.0002348563394941956
Lynn Collins,0.0003961011895478082
Dilip Kumar,0.00013142520212564666
Daniel Craig,0.004661526537635404
Brendan Gleeson,0.004446674422200006
Harley Morenstein,7.699378652564549e-05
Joseph Gordon-Levitt,0.00467724214883057
Kate Adepegba,9.529797141081455e-39
Shruti,0.00011901058209210852
Siddhant Kapoor,8.189680980778567e-05
Ayo Akinwale,9.529797141081455e-39
Mrunal Thakur,0.00016578631165217413
Jeremy Piven,0.0003474322371435299
Richard Gere,0.0009719065899728069
Cheech Marin,0.00024779450474973487
Stephen Rannazzisi,0.000770801931785141
Claudia O'Doherty,3.465844498990588e-05
Vijay Raaz,0.00014107632229725276
Antonio Banderas,0.0004998505145958875
Sakina Jaffrey,0.00021985148133518449
Ali Zafar,0.00018049030344274064
Seth MacFarlane,0.0008328266429313302
Elizabeth Marvel,0.00021985148133518449
David Carradine,0.0004659655624231497
Patrick Warburton,0.0010996176334161412
Mark Wahlberg,0.004383146922769884
Patti Smith,0.004317924659887048
Michael Esper,0.00021985148133518449
Jimmy Graham,3.465844498990588e-05
B.J. Novak,0.0005188193049856288
David Theune,0.00041513929413688946
Vineet Kumar Singh,0.0001084271045401113
Vijay Varma,0.00016775686058714728
Muraina Oyelami,9.529797141081455e-39
Peter King Nzioki Mwania,9.529797141081455e-39
Shia LaBeouf,0.004999806198480454
Elijah Wood,0.0003923068955039907
Arvind Goswami,0.00011901058209210852
Roy Chiao,0.004637702879509191
Nicholas Colasanto,0.004317924659887048
David Kross,0.004637702879509191
Rahul Bose,0.00011754469666400801
Mohan Joshi,0.00018334317044989653
Annie Cavalero,0.0003848678875360979
Halle Berry,0.0013074984199312758
Beena Kak,0.0001776497545806847
Pooja Batra,0.0001776497545806847
Eliza Dushku,6.0761706759436684e-05
Brittany Murphy,0.0002348563394941956
Jesse Plemons,0.004491410232658771
George Lopez,0.0002348563394941956
Seth Rogen,0.0003398823679637232
Kader Khan,0.0002622540237296623
Kim Hawthorne,0.00012851309214873227
Julianne Moore,0.0004473779680188243
Amy Adams,0.004814627510301587
Alison Doody,0.004637702879509191
Hattie Winston,0.00045871018102777467
Madhuri Dixit,0.00017580000991814605
Ronald Lacey,0.004637702879509191
Ralph Fiennes,0.004645879306312618
Aurélie Eliam,9.529797141081455e-39
Bindu,0.00021073354622564718
Rosanna Arquette,0.00045871018102777467
Reema Lagoo,0.0001833847379666215
Sachin Khedekar,0.0002601942049483789
Jamal Mixon,0.0006816424211486808
Jagdeep,0.0001631711964157117
Mithun Chakraborty,0.00024113372198410877
Ian McShane,5.889492972255111e-05
