node,value
Raini Rodriguez,1.0
Saqib Saleem,1.0
Anna Paquin,0.977533960292581
Ray Romano,0.9777951933124347
Eddie Marsan,1.0
Jamie Bell,0.9372405372405372
Lauren Graham,0.9730382293762575
Kris Kristofferson,1.0
Marin Ireland,1.0
Kate Winslet,0.921613394216134
Ramblin' Jack Elliott,1.0
Diana Penty,1.0
Jodie Foster,0.9780564263322884
Abhay Deol,1.0
Embeth Davidtz,0.9777834525025536
Philip Stone,1.0
Hal Holbrook,1.0
Lane Bradbury,1.0
Gary Basaraba,1.0
Pitobash,1.0
Shirley Knight,0.9730382293762575
Peter Mullan,0.9583021223470661
Marissa Mathes,1.0
Joan Baez,1.0
Navin Nischol,0.9734265734265735
Neil Bhoopalam,1.0
Anne Waldman,1.0
Kathrine Narducci,1.0
Joe Starr,1.0
Robert De Niro,0.958120531154239
Regina King,1.0
Peter Gerety,0.9456181533646323
Zina Bethune,1.0
Terrence Howard,0.9227549467275494
Wolf Kahler,1.0
Katrina Kaif,0.9734265734265735
Kieran Culkin,1.0
Christopher Mintz-Plasse,0.972635814889336
Harvey Keitel,0.9375780274656679
Avinash Tiwary,1.0
John Hurt,1.0
Kristen Bell,0.899666790077749
Leonardo DiCaprio,0.5219814241486068
Chloë Grace Moretz,0.971830985915493
Cathy Moriarty,0.8972766364070712
Archana Puran Singh,1.0
Anshuman Jha,1.0
Dennis Quaid,0.8742342342342342
Rob Riggle,0.9460093896713615
Frank Vincent,1.0
Richard Higgs,1.0
Common,0.9471830985915493
Cate Blanchett,0.9209268991877687
Leslie Bibb,0.9471830985915493
David Yip,1.0
Patrick Kennedy,1.0
Amit Sial,1.0
Boman Irani,1.0
John C. Reilly,0.8814866760168303
Joseph Bono,1.0
Jonathan Sagall,1.0
Sam Shepard,0.9568437180796732
Robert Eddison,1.0
Toby Kebbell,0.9785495403472931
Niels Arestrup,0.9775280898876404
Gary Valentine,1.0
Alfred Lutter,1.0
Kiran Juneja,1.0
Surekha Sikri,1.0
Chris Pratt,0.9204718417047184
Liev Schreiber,0.9460093896713615
Friedrich von Thun,1.0
Naomi Watts,0.945226917057903
Daniel Mays,1.0
Gad Elmaleh,1.0
Hugh Jackman,0.94679186228482
Rajender Sethi,1.0
Greg Kinnear,0.8749549549549549
Jeremy Irvine,1.0
James Brolin,0.9775280898876404
Stephen Merchant,1.0
Ben Kingsley,0.9173435260391782
Frank Adonis,1.0
Daniel Day-Lewis,0.5279498781761225
Manisha Koirala,0.9701631701631701
David Thewlis,0.9391941391941392
Alec Baldwin,0.9793625914315569
Daniel Craig,0.9570536828963795
Brendan Gleeson,0.9588866189989785
Joseph Gordon-Levitt,0.9777834525025536
Shruti,1.0
Mrunal Thakur,1.0
Richard Gere,0.945226917057903
Seth MacFarlane,1.0
Stephen Rannazzisi,0.972635814889336
Mark Wahlberg,0.9793625914315569
Patrick Warburton,0.8992965568308035
Patti Smith,1.0
Vijay Varma,1.0
Roy Chiao,1.0
Shia LaBeouf,0.8992519869097709
Arvind Goswami,1.0
Nicholas Colasanto,1.0
David Kross,1.0
Halle Berry,0.8536842105263158
Jesse Plemons,0.9400749063670412
Amy Adams,0.9209268991877687
Alison Doody,1.0
Ronald Lacey,1.0
Ralph Fiennes,1.0
Jamal Mixon,1.0
Kate Bosworth,0.9722334004024145
Laura Kightlinger,1.0
Allen Ginsberg,1.0
Scarlet Rivera,1.0
Liam Neeson,0.5163198694410445
Stephen Graham,0.9568437180796732
Efren Ramirez,1.0
Vic Tablian,1.0
Catherine Scorsese,1.0
Vicky Kaushal,1.0
Aasif Mandvi,0.9730382293762575
Rajkummar Rao,1.0
Gary Lewis,0.9788401253918495
Małgorzata Gebel,1.0
Vinod Nagpal,1.0
Tom Hiddleston,0.9568039950062422
Jack McBrayer,0.9730382293762575
Jonathan Ke Quan,1.0
Beatrice Macola,1.0
Emma Stone,0.972635814889336
Tom Hanks,0.97829417773238
Bob Dylan,1.0
Adam Ferrara,1.0
Jayma Mays,1.0
Parvin Dabas,1.0
Anthony Anderson,0.8989488772097468
Vic Tayback,1.0
Lisa Edelstein,1.0
Leila Arcieri,0.9730382293762575
Chua Kah Joo,1.0
Leonard Harris,1.0
Julian Glover,1.0
Akash Thosar,1.0
Caroline Goodall,1.0
