node,value
<<<<<<< HEAD
Will Lowell,0.4294679399727149
Umesh Shukla,0.06966940506733701
James Duffy,0.2178185762624055
Henrik Ruben Genz,0.9886281151705782
Mastan Alibhai Burmawalla,0.062449769677172424
Reema Kagti,0.0664261742289261
Ryan Murphy,0.9886281151705782
Surya S.J.,0.06604830174155682
David Beier,0.4294679399727149
Rajiv Mehra,0.06335386435605665
Latif Faiziyev,0.060639000555538544
Brett Ratner,0.2178185762624055
Mani Ratnam,0.06348213248560115
Sarah Kruchowski,0.9886281151705782
Prawal Raman,0.0792806712590399
Shakun Batra,0.10242307524916221
Bejoy Nambiar,0.06475117720697203
Shirish Kunder,0.07677578494084202
K.C. Bokadia,0.07607905271456673
Will Graham,0.2178185762624055
Ken Marino,0.9906452386663468
Lauren MacMullan,0.9906452386663468
Austin Kolodney,0.4294679399727149
Vivek Agnihotri,0.09136948134251272
Dean Wellins,0.9906452386663468
Leena Yadav,0.061909892707000855
Shyam Benegal,0.06950590421240496
Anurag Kashyap,0.0658287242694967
Sunil Kumar Agrawal,0.06604830174155682
Samir Karnik,0.06672211544585689
Sam Raimi,0.04889684726245166
Zoya Akhtar,0.05606742886870032
Manmohan Desai,0.0801566026301211
K. Subhash,0.0885500577277434
Mahesh Bhatt,0.07506268207528409
Abhishek Kapoor,0.08632492570245706
Gurudev Bhalla,0.07478639649374795
Gus Van Sant,0.04889684726245166
Farah Khan,0.06340645709072625
Santosh Sivan,0.07235454528561341
Amaan Khan,0.05854125580563701
Sooraj R. Barjatya,0.07617645503111942
Shadae Lamar Smith,0.9886281151705782
Chris Buck,0.32782819755170955
Byron Howard,0.9906452386663468
Anthony D'Souza,0.07275176269879487
Mahesh Manjrekar,0.07376804440950832
Ashutosh Gowariker,0.07649385336748979
Justin Kelly,0.9886281151705782
Milan Luthria,0.07612777069590723
Mahin Ibrahim,0.4294679399727149
Mike Gabriel,0.9906452386663468
Kaizad Gustad,0.06210598409599996
Raj Kanwar,0.07630422674670462
Mark Columbus,0.9886281151705782
Ram Gopal Varma,0.06996744930417759
Madhur Bhandarkar,0.07205621378986377
Anees Bazmee,0.06748372053345465
Aniruddha Roy Chowdhury,0.1034637492254108
Nagesh Kukunoor,0.07320145283291311
Abhishek Sharma,0.06690674948121175
Apoorva Lakhia,0.06996449890092264
Steve Carr,0.2178185762624055
Alana Waksman,0.4294679399727149
Neeraj Pandey,0.06531694617666646
Ribhu Dasgupta,0.0653998877810868
Roger Allers,0.1609248757966578
Anurag Basu,0.0716704372384628
Mikhil Musale,0.09338928531814988
Peter Farrelly,0.0469866872560788
Vishal Bhardwaj,0.06661021570412015
Dharmendra Suresh Desai,0.10142122233468638
Lauren Hoekstra,0.9886281151705782
Shivam Nair,0.07569779013379248
Steve Antin,0.9906452386663468
Jonathan van Tulleken,0.2178185762624055
Sudhir Mishra,0.0781159239897104
Steve Brill,0.2178185762624055
Chandan Arora,0.06780597806862398
N. Chandra,0.07655979656299836
Rusty Cundieff,0.2178185762624055
Lauren Miller Rogen,0.9906452386663468
Kunal Deshmukh,0.09862183742543523
Rahul Dholakia,0.07940427248073022
Ryan Moody,0.9886281151705782
Abhinay Deo,0.06900494898669278
Amit Rai,0.09384338128831521
James Gunn,0.2178185762624055
John Dahl,0.2820954085495973
Sachin Yardi,0.07406151869825864
Rakeysh Omprakash Mehra,0.06383287007190563
Vipul Amrutlal Shah,0.07037625295303178
Jennifer Lee,0.9906452386663468
Tinnu Anand,0.09763774733637748
Kevin Deters,0.9906452386663468
Werner Herzog,0.9886281151705782
Partho Ghosh,0.09989285519712827
Farhan Akhtar,0.05607860722879008
Kundan Shah,0.06541843519717176
Prakash Mehra,0.08469778688632504
Prakash Jha,0.05669876682077177
Xu Zhang,0.4294679399727149
Rajkumar Hirani,0.07792699044919293
Nikhil Advani,0.07013578564157422
Rohit Shetty,0.06913196785639279
Chandra Barot,0.1060264007776001
Harmony Korine,0.9886281151705782
Hrishikesh Mukherjee,0.06941463943574601
Jeremy David White,0.9886281151705782
Dharmesh Darshan,0.08330891364645822
Aanand Rai,0.08138194193781262
Drue Metz,0.4294679399727149
Joel Coen,0.32867431315017337
Puri Jagannadh,0.07369145781845225
David Palmer,0.9906452386663468
Rajesh Mapuskar,0.09040728080837045
Dan Bush,0.9886281151705782
Rakesh Mehta,0.07321064667174837
Mark Williams,0.018239110079449183
Stevie Wermers,0.9906452386663468
Fuwad Khan,0.086571775891484
Pamela Romanowsky,0.9886281151705782
Renzil D'Silva,0.0785551008889516
Satyajit Bhatkal,0.09853005301448145
Vanita Shastry,0.9886281151705782
Rajkumar Santoshi,0.0724066486342787
Krish,0.09271047037020969
Sangeeth Sivan,0.06998704730010526
Ahishor Solomon,0.06888147902445838
Dave Dorsey,0.4294679399727149
Raj N. Sippy,0.09721256522009486
Dax Shepard,0.9906452386663468
Ketan Mehta,0.06245436303064544
Ayaan Mukherji,0.08777528247245299
Amol Palekar,0.05740353978906649
Elizabeth Banks,0.2178185762624055
Mark Osborne,0.3279799381069256
Patrick Osborne,0.9906452386663468
Krishna Vamshi,0.08257838782265779
Indra Kumar,0.06368204902526874
Manish Jha,0.07841799523286186
Satish Kaushik,0.07326789695827814
Kookie V. Gulati,0.07122418601962513
Sujoy Ghosh,0.06786366486240818
Dibakar Banerjee,0.053227570572033686
Shree Narayan Singh,0.0805158018571608
Imtiaz Ali,0.0780317782922674
Aziz Mirza,0.06912007469904817
Patrik Forsberg,0.2178185762624055
Priyadarshan,0.05758768700634582
Shakti Samanta,0.07997383386413663
Jon YonKondy,0.4294679399727149
Brandon Somerhalder,0.4294679399727149
Griffin Dunne,0.2178185762624055
Mukul Anand,0.0818413059984814
Ethan Coen,0.32867431315017337
John Kahrs,0.9906452386663468
David Dhawan,0.056769753841969264
Simon Savelyev,0.9886281151705782
Subhash Ghai,0.06317121300247418
Karan Johar,0.06826355441714706
Mark Henn,0.9906452386663468
Umesh Mehra,0.06063695211969844
Nathan Greno,0.9906452386663468
Abbas Alibhai Burmawalla,0.062449769677172424
Ken Kwapis,0.9906452386663468
Nishikant Kamat,0.07882841307646246
=======
Umesh Mehra,0.06063695211969844
Lauren Hoekstra,0.9886281151705782
Kunal Deshmukh,0.09862183742543523
Hrishikesh Mukherjee,0.06941463943574601
Mark Columbus,0.9886281151705782
Will Graham,0.2178185762624055
Puri Jagannadh,0.07369145781845225
Ryan Murphy,0.9886281151705782
Amit Rai,0.09384338128831521
Ketan Mehta,0.06245436303064544
Rajkumar Hirani,0.07792699044919293
Pamela Romanowsky,0.9886281151705782
Rajiv Mehra,0.06335386435605665
Peter Farrelly,0.0469866872560788
Dibakar Banerjee,0.053227570572033686
Raj Kanwar,0.07630422674670462
Anurag Basu,0.0716704372384628
K.C. Bokadia,0.07607905271456673
Apoorva Lakhia,0.06996449890092264
Partho Ghosh,0.09989285519712827
Rakesh Mehta,0.07321064667174837
Krishna Vamshi,0.08257838782265779
Steve Antin,0.9906452386663468
Vivek Agnihotri,0.09136948134251272
Ken Marino,0.9906452386663468
Vipul Amrutlal Shah,0.07037625295303178
Mukul Anand,0.0818413059984814
Anurag Kashyap,0.0658287242694967
Sam Raimi,0.04889684726245166
Elizabeth Banks,0.2178185762624055
Shyam Benegal,0.06950590421240496
Prakash Mehra,0.08469778688632504
Gus Van Sant,0.04889684726245166
Satyajit Bhatkal,0.09853005301448145
Shadae Lamar Smith,0.9886281151705782
Satish Kaushik,0.07326789695827814
Samir Karnik,0.06672211544585689
Vishal Bhardwaj,0.06661021570412015
Aanand Rai,0.08138194193781262
Reema Kagti,0.0664261742289261
Milan Luthria,0.07612777069590723
Roger Allers,0.1609248757966578
Fuwad Khan,0.086571775891484
Xu Zhang,0.4294679399727149
Byron Howard,0.9906452386663468
Ayaan Mukherji,0.08777528247245299
Ethan Coen,0.32867431315017337
Aziz Mirza,0.06912007469904817
Mahesh Manjrekar,0.07376804440950832
Nishikant Kamat,0.07882841307646246
Sachin Yardi,0.07406151869825864
Gurudev Bhalla,0.07478639649374795
Manish Jha,0.07841799523286186
Sangeeth Sivan,0.06998704730010526
Ken Kwapis,0.9906452386663468
Madhur Bhandarkar,0.07205621378986377
Karan Johar,0.06826355441714706
Joel Coen,0.32867431315017337
Werner Herzog,0.9886281151705782
Will Lowell,0.4294679399727149
Sujoy Ghosh,0.06786366486240818
N. Chandra,0.07655979656299836
Sooraj R. Barjatya,0.07617645503111942
Sarah Kruchowski,0.9886281151705782
James Gunn,0.2178185762624055
Justin Kelly,0.9886281151705782
Shree Narayan Singh,0.0805158018571608
Kaizad Gustad,0.06210598409599996
Lauren MacMullan,0.9906452386663468
Mark Henn,0.9906452386663468
Patrik Forsberg,0.2178185762624055
Harmony Korine,0.9886281151705782
Shakun Batra,0.10242307524916221
Shivam Nair,0.07569779013379248
Tinnu Anand,0.09763774733637748
Amaan Khan,0.05854125580563701
Mastan Alibhai Burmawalla,0.062449769677172424
Raj N. Sippy,0.09721256522009486
Ram Gopal Varma,0.06996744930417759
Aniruddha Roy Chowdhury,0.1034637492254108
Dave Dorsey,0.4294679399727149
Mahesh Bhatt,0.07506268207528409
Patrick Osborne,0.9906452386663468
Lauren Miller Rogen,0.9906452386663468
Brett Ratner,0.2178185762624055
Nagesh Kukunoor,0.07320145283291311
Anees Bazmee,0.06748372053345465
Rohit Shetty,0.06913196785639279
Abbas Alibhai Burmawalla,0.062449769677172424
Griffin Dunne,0.2178185762624055
Mani Ratnam,0.06348213248560115
Ryan Moody,0.9886281151705782
Farah Khan,0.06340645709072625
Ashutosh Gowariker,0.07649385336748979
Austin Kolodney,0.4294679399727149
Neeraj Pandey,0.06531694617666646
Ribhu Dasgupta,0.0653998877810868
Kookie V. Gulati,0.07122418601962513
Anthony D'Souza,0.07275176269879487
Ahishor Solomon,0.06888147902445838
Renzil D'Silva,0.0785551008889516
David Dhawan,0.056769753841969264
Nathan Greno,0.9906452386663468
John Kahrs,0.9906452386663468
Rajesh Mapuskar,0.09040728080837045
Rajkumar Santoshi,0.0724066486342787
Abhishek Sharma,0.06690674948121175
Brandon Somerhalder,0.4294679399727149
Subhash Ghai,0.06317121300247418
Rakeysh Omprakash Mehra,0.06383287007190563
Santosh Sivan,0.07235454528561341
Chandra Barot,0.1060264007776001
Mikhil Musale,0.09338928531814988
Nikhil Advani,0.07013578564157422
Drue Metz,0.4294679399727149
Abhinay Deo,0.06900494898669278
Prawal Raman,0.0792806712590399
Dax Shepard,0.9906452386663468
Prakash Jha,0.05669876682077177
Zoya Akhtar,0.05606742886870032
Rahul Dholakia,0.07940427248073022
Rusty Cundieff,0.2178185762624055
Imtiaz Ali,0.0780317782922674
David Beier,0.4294679399727149
Vanita Shastry,0.9886281151705782
Shakti Samanta,0.07997383386413663
Kevin Deters,0.9906452386663468
Jeremy David White,0.9886281151705782
Manmohan Desai,0.0801566026301211
Simon Savelyev,0.9886281151705782
