node,label
Mickey Sumner,0
Charlotte d'Amboise,0
Julie Hagerty,0
William Baldwin,0
Elizabeth Marvel,0
Dree Hemingway,0
Halley Feiffer,0
David Benger,0
Peter Yarrow,0
Adam Rose,0
Patrick Heusinger,0
Scarlett Johansson,0
Brady Corbet,0
Grace Van Patten,0
Justine Lupe,0
Michael Esper,0
Elliott Gould,0
Adam Driver,0
Parker Posey,0
Ben Stiller,0
Olivia d'Abo,0
Jason Wiles,0
Grace Gummer,0
Greta Gerwig,0
Ray Liotta,0
Maria Dizzia,0
Samuel Gould,0
Danny Flaherty,0
Michael Zegen,0
Amanda Seyfried,0
Juliet Rylance,0
Adam David Thompson,0
Adam Horovitz,0
Adam Sandler,0
Alan Alda,0
Hannah Dunne,0
Dean Wareham,0
Azhy Robertson,0
Emma Thompson,0
Maya Kazan,0
Rebecca Miller,0
Merritt Wever,0
Matthew Maher,0
Laura Dern,0
Jesse Eisenberg,0
Cara Buono,0
Josh Hamilton,0
Cindy Katz,0
Candice Bergen,0
Owen Kline,0
Dustin Hoffman,0
Laura Linney,0
Britta Phillips,0
Charles Grodin,0
Jeff Daniels,0
Ken Leung,0
Carlos Jacott,0
Sakina Jaffrey,0
Nissar Khan,1
Arshad Warsi,1
Saqib Saleem,1
Konkona Sen Sharma,1
Eddie Marsan,1
Parakh Madan,1
Jamie Bell,1
Yakub Akhmedov,1
Somy Ali,1
Ammo 'Too Sweet',1
Diana Penty,1
Ariadna Cabrol,1
Vikrant Massey,1
Lilliput,1
Prasad Purandhare,1
Abhay Deol,1
Embeth Davidtz,1
Philip Stone,1
Akash Khurana,1
Hal Holbrook,1
Jackie Shroff,1
Pitobash,1
Howard Rosemeyer,1
Peter Mullan,1
Ajay Devgn,1
Sofiko Chiaureli,1
Navin Nischol,1
Neil Bhoopalam,1
Naseeruddin Shah,1
Raghuvaran,1
Tejaswini Kolhapure,1
Joe Starr,1
Nagma,1
Ravi Baswani,1
Pavan Malhotra,1
Anil Kapoor,1
Wolf Kahler,1
Vivek Oberoi,1
Katrina Kaif,1
Johnny Lever,1
Sanjay Dutt,1
Victor Banerjee,1
Shefali Shah,1
Avinash Tiwary,1
Surveen Chawla,1
John Hurt,1
Madan Puri,1
Isha Sharvani,1
Archana Puran Singh,1
Antara Mali,1
Rekha,1
Anshuman Jha,1
Om Puri,1
Sohail Khan,1
Cate Blanchett,1
David Yip,1
Patrick Kennedy,1
Upyendra Limaye,1
Sindbad Phgura,1
Mamta Kulkarni,1
Amit Sial,1
Boman Irani,1
Mukul Dev,1
Mandakini,1
Jonathan Sagall,1
Robert Eddison,1
Toby Kebbell,1
Niels Arestrup,1
Satish Shah,1
Sachiin Joshi,1
Kiran Juneja,1
Achyut Potdar,1
Surekha Sikri,1
Friedrich von Thun,1
Daniel Mays,1
Alyy Khan,1
Rajpal Yadav,1
Gad Elmaleh,1
Saif Ali Khan,1
Usha Jadhav,1
Rajender Sethi,1
Jeremy Irvine,1
James Brolin,1
Aashif Sheikh,1
Ben Kingsley,1
Manisha Koirala,1
David Thewlis,1
Manoj Joshi,1
Adhvik Mahajan,1
Dilip Kumar,1
Daniel Craig,1
Joseph Gordon-Levitt,1
Shruti,1
Siddhant Kapoor,1
Mrunal Thakur,1
Vijay Raaz,1
Ali Zafar,1
Vijay Varma,1
Vineet Kumar Singh,1
Roy Chiao,1
Shia LaBeouf,1
Arvind Goswami,1
David Kross,1
Rahul Bose,1
Mohan Joshi,1
Beena Kak,1
Pooja Batra,1
Kader Khan,1
Amy Adams,1
Alison Doody,1
Madhuri Dixit,1
Ronald Lacey,1
Ralph Fiennes,1
Bindu,1
Reema Lagoo,1
Sachin Khedekar,1
Jagdeep,1
Mithun Chakraborty,1
Razak Khan,1
Shah Rukh Khan,1
Brij Gopal,1
Vinod Mehra,1
Nagarjuna Akkineni,1
Kiran Kumar,1
Urmila Matondkar,1
Vic Tablian,1
Varun Dhawan,1
Vicky Kaushal,1
Rajkummar Rao,1
Małgorzata Gebel,1
Tapsee Pannu,1
Zarina Wahab,1
Vinod Nagpal,1
Anjana Mumtaz,1
Tom Hiddleston,1
Rambha,1
Jonathan Ke Quan,1
Tom Hanks,1
Beatrice Macola,1
Parvin Dabas,1
Chua Kah Joo,1
Jacqueline Fernandez,1
J.D. Chakravarthi,1
Julian Glover,1
Aruna Irani,1
Akash Thosar,1
Divyendu Sharma,1
Caroline Goodall,1
Dimple Kapadia,1
Emily Watson,1
Sobhita Dhulipala,1
Christopher Walken,1
Akshay Kumar,1
Farooq Shaikh,1
Govinda,1
Rahul Bhat,1
Tara Sharma,1
Shashi Kala,1
Madhavi Singh,1
Harrison Ford,1
Anupam Kher,1
Liam Cunningham,1
Salman Khan,1
David Oyelowo,1
Nicolas Bro,1
Kalki Koechlin,1
Sharmila Tagore,1
Isha Koppikar,1
Kishore Kadam,1
Priyanka Kothari,1
Rasika Dugal,1
Varsha Usgaonkar,1
John Hawkes,1
Frank John Hughes,1
Michael Byrne,1
John Rhys-Davies,1
Karisma Kapoor,1
Simon Pegg,1
Rishi Kapoor,1
Jared Harris,1
Janhvi Kapoor,1
Amruta Subhash,1
Sadashiv Amrapurkar,1
Vinay Pathak,1
Rolan Bykov,1
Ranvir Shorey,1
Smita Jaykar,1
Saeed Jaffrey,1
Nana Patekar,1
Joseph Cross,1
Anurag Arora,1
Tanuja,1
Tanikella Bharani,1
Nitish Pandey,1
Krishna Shrikanth Iyengar,1
Andrzej Seweryn,1
Mark Ivanir,1
Tillotama Shome,1
Sean Connery,1
Kareena Kapoor,1
Mahavir Shah,1
Hrithik Roshan,1
Joy Fernandes,1
Jeetendra,1
Ayaz Khan,1
Sally Field,1
Nawazuddin Siddiqui,1
Kali Prasad Mukherjee,1
Dalip Tahil,1
Zeenat Aman,1
Radhika Apte,1
Twinkle Khanna,1
Chandan Anand,1
Atul Mongia,1
Bharati Achrekar,1
Adesh Bhardwaj,1
Ranveer Singh,1
Benedict Cumberbatch,1
Tommy Lee Jones,1
Bhumi Pednekar,1
Siddharth,1
David Strathairn,1
Amrish Puri,1
Supriya Pathak,1
Bruce McGill,1
Sushma Seth,1
Manjot Singh,1
Rani Mukerji,1
Irina Kushnareva,1
Sakshi Gulati,1
Girish Kulkarni,1
Mahie Gill,1
Gulshan Grover,1
Mohnish Bahl,1
Sharat Saxena,1
Neha Chauhan,1
Ashish Vidyarthi,1
Kevork Malikyan,1
Jackie Earle Haley,1
Mohanlal,1
Alfred Molina,1
Sandesh Jadhav,1
Ric Young,1
Kiara Advani,1
Randeep Jha,1
Sharad Kapoor,1
Igor Jijikine,1
Richa Chadda,1
Rainer Bock,1
Manu Rishi Chadha,1
Anil Dhawan,1
Gulshan Devaiah,1
Parmeet Sethi,1
Neetu Chandra,1
Shmulik Levy,1
Sandeep Bharadwaj,1
Toby Jones,1
Denholm Elliott,1
Pallavi Joshi,1
Jaideep Ahlawat,1
Ravi Kale,1
Karen Allen,1
Sumeet Nijhawan,1
Sheeba Chaddha,1
Anushka Sharma,1
Yunus Parvez,1
Sagar Arya,1
Puneet Issar,1
Ronit Roy,1
Rajendranath Zutshi,1
Nitin Reddy,1
Brian Howe,1
Juhi Chawla,1
Hema Malini,1
Prasenjit Chatterjee,1
Sanjay Kapoor,1
Neha Dhupia,1
Emraan Hashmi,1
Shakti Kapoor,1
Nutan,1
Ishtiyak Khan,1
Anant Jog,1
Murari Kumar,1
Moon Moon Sen,1
Dharmendra,1
Roshan Seth,1
Ashish Verma,1
Sonali Bendre,1
Arya Banerjee,1
Suresh Oberoi,1
Madan Joshi,1
Lisa Ray,1
Pran,1
Abir Goswami,1
Steve Eastin,1
Zakir Hussain,1
Amrit Pal,1
Asrani,1
Paresh Rawal,1
James Spader,1
Amitabh Bachchan,1
Amala,1
Sukant Goel,1
Prem Chopra,1
Pavail Gulati,1
Gautam Rode,1
Himani Shivpuri,1
Poonam Dhillon,1
Nathalie Baye,1
Anshikaa Shrivastava,1
Herry Tangdi,1
Paul Freeman,1
Lillete Dubey,1
Anthony Higgins,1
Randeep Hooda,1
Sushmita Sen,1
Jimi the Quiff,1
Fardeen Khan,1
Seema Biswas,1
Mukesh Rishi,1
Kate Capshaw,1
River Phoenix,1
Nick Frost,1
Priyanka Chopra,1
Morgan Freeman,2
Raini Rodriguez,2
Anna Paquin,2
Sam Rockwell,2
Chris Tucker,2
Carl McDowell,2
Ray Romano,2
Lauren Graham,2
Kris Kristofferson,2
Marin Ireland,2
Kate Winslet,2
Ramblin' Jack Elliott,2
Sid Haig,2
Colin Salmon,2
Tony Shalhoub,2
Jodie Foster,2
Mélanie Laurent,2
Lane Bradbury,2
Gary Basaraba,2
Drew Barrymore,2
Shirley Knight,2
Chris Elliott,2
Daryl Sabara,2
Cayden Boyd,2
Marissa Mathes,2
Lucy Liu,2
Joan Baez,2
Anne Waldman,2
Tommy 'Tiny' Lister,2
Crispin Glover,2
Kathrine Narducci,2
Ricardo Montalban,2
Benjamin Flores Jr.,2
Martin Bats Bradford,2
Lawrence Makoare,2
Robert De Niro,2
Regina King,2
Sunny Mabrey,2
Peter Gerety,2
Taylor Lautner,2
Zina Bethune,2
Terrence Howard,2
Jim Beaver,2
Martin Wuttke,2
Dana Gourrier,2
Kieran Culkin,2
Willem Dafoe,2
Christopher Mintz-Plasse,2
Sam Worthington,2
Peter Strauss,2
Harvey Keitel,2
Holland Taylor,2
Penelope Ann Miller,2
Cameron Fuller,2
John Gleeson Connolly,2
Damian Chapa,2
Gérard Ismaël,2
Thomas Kretschmann,2
Nicolas Cage,2
Kristen Bell,2
Tim Roth,2
Annabeth Gish,2
Leonardo DiCaprio,2
Chloë Grace Moretz,2
Sylvester Groth,2
Cathy Moriarty,2
Michael Keaton,2
Nona Gaye,2
Dennis Quaid,2
Rob Riggle,2
Frank Vincent,2
Paul Sorvino,2
Michael Moriarty,2
Daniel Brühl,2
Bryce Dallas Howard,2
Chiaki Kuriyama,2
Richard Higgs,2
Common,2
John Cleese,2
Scott MacArthur,2
Dean S. Jagger,2
Leslie Bibb,2
Michael Parks,2
Jolie Vanier,2
Pierce Brosnan,2
John C. Reilly,2
Michael Roof,2
Joseph Bono,2
Benicio Del Toro,2
Jessica Biel,2
Sam Shepard,2
Rebel Rodriguez,2
Carla Gugino,2
Kurt Russell,2
Gary Valentine,2
James Parks,2
Bill Martin Williams,2
Nick Stahl,2
Alfred Lutter,2
Chris Pratt,2
Liev Schreiber,2
Naomi Watts,2
LL Cool J,2
Rutger Hauer,2
Teri Hatcher,2
Hugh Jackman,2
Claire Smithies,2
Richard Tyson,2
Greg Kinnear,2
Jake Short,2
Stephen Merchant,2
LisaGay Hamilton,2
Frank Adonis,2
Daniel Day-Lewis,2
Alec Baldwin,2
Jon Cryer,2
Lynn Collins,2
Brendan Gleeson,2
Jeremy Piven,2
Richard Gere,2
Seth MacFarlane,2
Stephen Rannazzisi,2
Antonio Banderas,2
David Carradine,2
Patrick Warburton,2
Mark Wahlberg,2
Patti Smith,2
B.J. Novak,2
David Theune,2
Elijah Wood,2
Nicholas Colasanto,2
Annie Cavalero,2
Halle Berry,2
Brittany Murphy,2
Jesse Plemons,2
George Lopez,2
Hattie Winston,2
Kim Hawthorne,2
Julianne Moore,2
Rosanna Arquette,2
Jamal Mixon,2
Kate Bosworth,2
Laura Kightlinger,2
Allen Ginsberg,2
Scarlet Rivera,2
Liam Neeson,2
Bella Thorne,2
Stephen Graham,2
Efren Ramirez,2
Charlie Sheen,2
Judi Dench,2
Catherine Scorsese,2
Powers Boothe,2
Kristin Davis,2
Aasif Mandvi,2
Kelly Lynch,2
Tory Kittles,2
Gary Lewis,2
Bryan Batt,2
Channing Tatum,2
Judah Lewis,2
Diane Kruger,2
Vivica A. Fox,2
Jack McBrayer,2
Emma Stone,2
Maria de Medeiros,2
Alexandria Deberry,2
Jimmy Bennett,2
Bob Dylan,2
Adam Ferrara,2
Michael Wright,2
Jayma Mays,2
Gedeon Burkhard,2
Samantha Bond,2
Rodrigo Santoro,2
Scott Speedman,2
Pam Grier,2
Anthony Anderson,2
Vic Tayback,2
Lisa Edelstein,2
Leila Arcieri,2
Leonard Harris,2
José Zúñiga,2
Ice Cube,2
Michael Trucco,2
Mikhail Gorevoy,2
Gerard Butler,2
Clive Owen,2
Monica Potter,2
Clark Middleton,2
Kendrick Cross,2
Diane Ladd,2
Peter Boyle,2
Martin Sheen,2
Randy Quaid,2
Jason Rogel,2
Ellen Burstyn,2
Jacob Davich,2
Dylan Baker,2
Devon Gearhart,2
Michael Fassbender,2
Ronee Blakley,2
Jack Gore,2
Miya Cech,2
Harry Northup,2
Taylor Dooley,2
Henry Thomas,2
Amanda Cerny,2
Justin Theroux,2
Ray Winstone,2
Ronnie Hawkins,2
Cybill Shepherd,2
David Proval,2
Mickey Rourke,2
Demián Bichir,2
Alan Cumming,2
Jasmine Akakpo,2
Emilio Echevarría,2
Michael Beach,2
Justin Long,2
Peter Parros,2
Sharon Stone,2
Enzo Cilenti,2
Perla Haney-Jardine,2
Toby Stephens,2
Veronica Cartwright,2
Joni Mitchell,2
Stephanie Kurtzuba,2
Susan Wood,2
Woody Harrelson,2
Jane Alexander,2
Andrew Bachelor,2
Jennifer Jason Leigh,2
Keith David,2
Danny Trejo,2
Steve Zahn,2
Emily Osment,2
John Hodgman,2
Anne Collette,2
Andrew Daly,2
Matt Walsh,2
William Jordan,2
Brad Pitt,2
Isabela Moner,2
Robert Patrick,2
Amanda Plummer,2
Retta,2
Samara Weaving,2
Thomas Barbusca,2
Cathy Cliften,2
Christoph Waltz,2
Sebastian Maniscalco,2
Uma Thurman,2
Anton Yelchin,2
Zoë Bell,2
Anna Faris,2
Allan Graf,2
Kevin Corrigan,2
Michael Ironside,2
Adam Pally,2
Vera Farmiga,2
Devon Aoki,2
Richard Romanus,2
Eddie Murphy,2
Phil Crowley,2
Will Yun Lee,2
John Travolta,2
Matt Damon,2
Julie Dreyfus,2
Demi Moore,2
Sonny Chiba,2
Billy Green Bush,2
Cheech Marin,2
Johnny Knoxville,2
Walton Goggins,2
Al Pacino,2
Jason Sudeikis,2
Josh Duhamel,2
Michael Bowen,2
Jessica Alba,2
Victor Argo,2
Michael Wincott,2
Tony Cavalero,2
Jack Nicholson,2
Murray Moston,2
Michael Madsen,2
Mika Boorem,2
Jaime King,2
Michael Clarke Duncan,2
Lacey Chabert,2
Jim Broadbent,2
Bernie Mac,2
Elise Neal,2
Rico Torres,2
Kat Dennings,2
Adhir Kalyan,2
Amy Robinson,2
Emily Alyn Lind,2
Matt LeBlanc,2
Theresa Saldana,2
Jacob Hopkins,2
Robbie Amell,2
Robert Forster,2
