source,target
Kunal Deshmukh,Priyadarshan
Kunal Deshmukh,Anees Bazmee
Kunal Deshmukh,Milan Luthria
Kunal Deshmukh,Ram Gopal Varma
Kunal Deshmukh,Anurag Basu
Kunal Deshmukh,Vishal Bhardwaj
Kunal Deshmukh,Aziz Mirza
Kunal Deshmukh,Chandan Arora
Kunal Deshmukh,Mastan Alibhai Burmawalla
Kunal Deshmukh,Abbas Alibhai Burmawalla
Kunal Deshmukh,Mikhil Musale
Kunal Deshmukh,Kookie V. Gulati
Kunal Deshmukh,Umesh Shukla
Kunal Deshmukh,Nishikant Kamat
Kunal Deshmukh,Dibakar Banerjee
Kunal Deshmukh,Rohit Shetty
Kunal Deshmukh,Amit Rai
Kunal Deshmukh,Ketan Mehta
Kunal Deshmukh,Sudhir Mishra
Kunal Deshmukh,Anthony D'Souza
Kunal Deshmukh,David Dhawan
Kunal Deshmukh,Rajesh Mapuskar
Kunal Deshmukh,Rajkumar Santoshi
Kunal Deshmukh,Kundan Shah
Kunal Deshmukh,Partho Ghosh
Kunal Deshmukh,Rakesh Mehta
Kunal Deshmukh,Rahul Dholakia
Kunal Deshmukh,Reema Kagti
Kunal Deshmukh,Aanand Rai
Kunal Deshmukh,Fuwad Khan
Hrishikesh Mukherjee,Rajiv Mehra
Hrishikesh Mukherjee,Latif Faiziyev
Hrishikesh Mukherjee,Priyadarshan
Hrishikesh Mukherjee,Satish Kaushik
Hrishikesh Mukherjee,Shakti Samanta
Hrishikesh Mukherjee,Ram Gopal Varma
Hrishikesh Mukherjee,Anurag Kashyap
Hrishikesh Mukherjee,Anurag Basu
Hrishikesh Mukherjee,Leena Yadav
Hrishikesh Mukherjee,Umesh Shukla
Hrishikesh Mukherjee,Dibakar Banerjee
Hrishikesh Mukherjee,Prakash Jha
Hrishikesh Mukherjee,David Dhawan
Hrishikesh Mukherjee,Apoorva Lakhia
Hrishikesh Mukherjee,Rajkumar Santoshi
Hrishikesh Mukherjee,Sangeeth Sivan
Hrishikesh Mukherjee,Kundan Shah
Hrishikesh Mukherjee,Puri Jagannadh
Hrishikesh Mukherjee,Ribhu Dasgupta
Hrishikesh Mukherjee,Zoya Akhtar
Hrishikesh Mukherjee,Karan Johar
Hrishikesh Mukherjee,Bejoy Nambiar
Hrishikesh Mukherjee,Kaizad Gustad
Hrishikesh Mukherjee,Indra Kumar
Hrishikesh Mukherjee,Subhash Ghai
Hrishikesh Mukherjee,Surya S.J.
Hrishikesh Mukherjee,Sunil Kumar Agrawal
Hrishikesh Mukherjee,Samir Karnik
Hrishikesh Mukherjee,Gurudev Bhalla
Hrishikesh Mukherjee,Sujoy Ghosh
Hrishikesh Mukherjee,Aniruddha Roy Chowdhury
Hrishikesh Mukherjee,Manmohan Desai
Hrishikesh Mukherjee,Farhan Akhtar
Hrishikesh Mukherjee,Shirish Kunder
Hrishikesh Mukherjee,Shree Narayan Singh
Hrishikesh Mukherjee,Chandra Barot
Hrishikesh Mukherjee,Rakesh Mehta
Hrishikesh Mukherjee,Tinnu Anand
Hrishikesh Mukherjee,Amaan Khan
Hrishikesh Mukherjee,Raj N. Sippy
Hrishikesh Mukherjee,Prakash Mehra
Hrishikesh Mukherjee,Amol Palekar
Mark Columbus,Henrik Ruben Genz
Mark Columbus,Ryan Murphy
Mark Columbus,Gus Van Sant
Mark Columbus,Sam Raimi
Mark Columbus,Joel Coen
Mark Columbus,Ethan Coen
Mark Columbus,John Dahl
Mark Columbus,Justin Kelly
Mark Columbus,Harmony Korine
Mark Columbus,Pamela Romanowsky
Mark Columbus,Mahin Ibrahim
Mark Columbus,Austin Kolodney
Mark Columbus,Will Lowell
Mark Columbus,David Beier
Mark Columbus,Dave Dorsey
Mark Columbus,Xu Zhang
Mark Columbus,Alana Waksman
Mark Columbus,Jon YonKondy
Mark Columbus,Drue Metz
Mark Columbus,Brandon Somerhalder
Mark Columbus,Dan Bush
Mark Columbus,Jeremy David White
Mark Columbus,Simon Savelyev
Mark Columbus,Ryan Moody
Mark Columbus,Werner Herzog
Mark Columbus,Sarah Kruchowski
Mark Columbus,Shadae Lamar Smith
Mark Columbus,Vanita Shastry
Mark Columbus,Mark Osborne
Will Graham,Ken Kwapis
Will Graham,Roger Allers
Will Graham,Griffin Dunne
Will Graham,Chris Buck
Will Graham,Jennifer Lee
Will Graham,Patrick Osborne
Will Graham,Lauren MacMullan
Will Graham,John Kahrs
Will Graham,Nathan Greno
Will Graham,Byron Howard
Will Graham,Stevie Wermers
Will Graham,Dean Wellins
Will Graham,Kevin Deters
Will Graham,Mike Gabriel
Will Graham,Mark Henn
Will Graham,Steve Brill
Will Graham,Rusty Cundieff
Will Graham,David Palmer
Will Graham,Dax Shepard
Will Graham,Gus Van Sant
Will Graham,Sam Raimi
Will Graham,Ken Marino
Will Graham,Brett Ratner
Will Graham,Steve Carr
Will Graham,Peter Farrelly
Will Graham,Steve Antin
Will Graham,Mark Williams
Will Graham,Lauren Miller Rogen
Will Graham,Elizabeth Banks
Will Graham,James Gunn
Will Graham,Patrik Forsberg
Will Graham,James Duffy
Will Graham,Jonathan van Tulleken
Puri Jagannadh,Latif Faiziyev
Puri Jagannadh,Priyadarshan
Puri Jagannadh,Shakti Samanta
Puri Jagannadh,Rakeysh Omprakash Mehra
Puri Jagannadh,Anurag Kashyap
Puri Jagannadh,Ashutosh Gowariker
Puri Jagannadh,Leena Yadav
Puri Jagannadh,Umesh Shukla
Puri Jagannadh,Dibakar Banerjee
Puri Jagannadh,Prakash Jha
Puri Jagannadh,Apoorva Lakhia
Puri Jagannadh,Rajkumar Santoshi
Puri Jagannadh,Rohit Shetty
Puri Jagannadh,Manmohan Desai
Puri Jagannadh,Farhan Akhtar
Puri Jagannadh,Mani Ratnam
Puri Jagannadh,Farah Khan
Puri Jagannadh,Karan Johar
Puri Jagannadh,Ribhu Dasgupta
Puri Jagannadh,Surya S.J.
Puri Jagannadh,Sudhir Mishra
Puri Jagannadh,Sujoy Ghosh
Puri Jagannadh,Sooraj R. Barjatya
Puri Jagannadh,Kaizad Gustad
Puri Jagannadh,Chandra Barot
Puri Jagannadh,Partho Ghosh
Puri Jagannadh,Krishna Vamshi
Puri Jagannadh,Tinnu Anand
Puri Jagannadh,Amaan Khan
Puri Jagannadh,Bejoy Nambiar
Puri Jagannadh,Raj N. Sippy
Puri Jagannadh,Prakash Mehra
Puri Jagannadh,Aniruddha Roy Chowdhury
Puri Jagannadh,Zoya Akhtar
Puri Jagannadh,Samir Karnik
Puri Jagannadh,Amol Palekar
Puri Jagannadh,Sunil Kumar Agrawal
Ryan Murphy,Henrik Ruben Genz
Ryan Murphy,Jeremy David White
Ryan Murphy,Simon Savelyev
Ryan Murphy,Ryan Moody
Ryan Murphy,Alana Waksman
Ryan Murphy,Joel Coen
Ryan Murphy,Werner Herzog
Ryan Murphy,Austin Kolodney
Ryan Murphy,Will Lowell
Ryan Murphy,Pamela Romanowsky
Ryan Murphy,Dan Bush
Ryan Murphy,Sarah Kruchowski
Ryan Murphy,Mahin Ibrahim
Ryan Murphy,Brandon Somerhalder
Ryan Murphy,Justin Kelly
Ryan Murphy,Jon YonKondy
Ryan Murphy,Harmony Korine
Ryan Murphy,Drue Metz
Ryan Murphy,Sam Raimi
Ryan Murphy,Gus Van Sant
Ryan Murphy,Shadae Lamar Smith
Ryan Murphy,Dave Dorsey
Ryan Murphy,David Beier
Ryan Murphy,Vanita Shastry
Ryan Murphy,Mark Osborne
Ryan Murphy,John Dahl
Ryan Murphy,Xu Zhang
Ryan Murphy,Ethan Coen
Amit Rai,Rajkumar Hirani
Amit Rai,Nagesh Kukunoor
Amit Rai,Priyadarshan
Amit Rai,Nikhil Advani
Amit Rai,Anees Bazmee
Amit Rai,Milan Luthria
Amit Rai,Ram Gopal Varma
Amit Rai,Rakeysh Omprakash Mehra
Amit Rai,Aziz Mirza
Amit Rai,Renzil D'Silva
Amit Rai,Mastan Alibhai Burmawalla
Amit Rai,Abbas Alibhai Burmawalla
Amit Rai,Mikhil Musale
Amit Rai,Kookie V. Gulati
Amit Rai,Umesh Shukla
Amit Rai,Nishikant Kamat
Amit Rai,Dibakar Banerjee
Amit Rai,Shyam Benegal
Amit Rai,Ketan Mehta
Amit Rai,David Dhawan
Amit Rai,Vipul Amrutlal Shah
Amit Rai,Rajkumar Santoshi
Amit Rai,Fuwad Khan
Amit Rai,Mahesh Manjrekar
Amit Rai,Mani Ratnam
Amit Rai,Subhash Ghai
Amit Rai,Samir Karnik
Amit Rai,Gurudev Bhalla
Amit Rai,Sujoy Ghosh
Amit Rai,Imtiaz Ali
Amit Rai,Dharmendra Suresh Desai
Amit Rai,Rohit Shetty
Amit Rai,Farah Khan
Amit Rai,Partho Ghosh
Amit Rai,Shirish Kunder
Amit Rai,Farhan Akhtar
Amit Rai,Rajesh Mapuskar
Ketan Mehta,Rajkumar Hirani
Ketan Mehta,Rajiv Mehra
Ketan Mehta,Latif Faiziyev
Ketan Mehta,Nagesh Kukunoor
Ketan Mehta,Priyadarshan
Ketan Mehta,Satish Kaushik
Ketan Mehta,Anees Bazmee
Ketan Mehta,Milan Luthria
Ketan Mehta,Madhur Bhandarkar
Ketan Mehta,Ram Gopal Varma
Ketan Mehta,Rakeysh Omprakash Mehra
Ketan Mehta,Anurag Kashyap
Ketan Mehta,Ashutosh Gowariker
Ketan Mehta,Aziz Mirza
Ketan Mehta,Mastan Alibhai Burmawalla
Ketan Mehta,Abbas Alibhai Burmawalla
Ketan Mehta,Ayaan Mukherji
Ketan Mehta,Mikhil Musale
Ketan Mehta,Abhishek Sharma
Ketan Mehta,Neeraj Pandey
Ketan Mehta,Kookie V. Gulati
Ketan Mehta,Umesh Shukla
Ketan Mehta,Nishikant Kamat
Ketan Mehta,Dibakar Banerjee
Ketan Mehta,Prakash Jha
Ketan Mehta,Shyam Benegal
Ketan Mehta,Satyajit Bhatkal
Ketan Mehta,Sachin Yardi
Ketan Mehta,Rahul Dholakia
Ketan Mehta,K.C. Bokadia
Ketan Mehta,Partho Ghosh
Ketan Mehta,Rakesh Mehta
Ketan Mehta,Krishna Vamshi
Ketan Mehta,Mukul Anand
Ketan Mehta,Prakash Mehra
Ketan Mehta,Aanand Rai
Ketan Mehta,Fuwad Khan
Ketan Mehta,Mahesh Manjrekar
Ketan Mehta,Gurudev Bhalla
Ketan Mehta,Sangeeth Sivan
Ketan Mehta,Karan Johar
Ketan Mehta,Sooraj R. Barjatya
Ketan Mehta,N. Chandra
Ketan Mehta,Shree Narayan Singh
Ketan Mehta,Kaizad Gustad
Ketan Mehta,Shivam Nair
Ketan Mehta,Tinnu Anand
Ketan Mehta,Amaan Khan
Ketan Mehta,Mahesh Bhatt
Ketan Mehta,Rohit Shetty
Ketan Mehta,Mani Ratnam
Ketan Mehta,Farah Khan
Ketan Mehta,Ahishor Solomon
Ketan Mehta,David Dhawan
Ketan Mehta,Rajesh Mapuskar
Ketan Mehta,Rajkumar Santoshi
Ketan Mehta,Subhash Ghai
Ketan Mehta,Santosh Sivan
Ketan Mehta,Abhinay Deo
Ketan Mehta,Prawal Raman
Ketan Mehta,Zoya Akhtar
Ketan Mehta,Imtiaz Ali
Ketan Mehta,Farhan Akhtar
Ketan Mehta,Surya S.J.
Ketan Mehta,Sudhir Mishra
Ketan Mehta,Indra Kumar
Ketan Mehta,Shirish Kunder
Ketan Mehta,Kundan Shah
Ketan Mehta,Mark Williams
Ketan Mehta,Amol Palekar
Ketan Mehta,Sunil Kumar Agrawal
Rajkumar Hirani,Dibakar Banerjee
Rajkumar Hirani,Anurag Basu
Rajkumar Hirani,Apoorva Lakhia
Rajkumar Hirani,Partho Ghosh
Rajkumar Hirani,Vivek Agnihotri
Rajkumar Hirani,Anurag Kashyap
Rajkumar Hirani,Reema Kagti
Rajkumar Hirani,Aanand Rai
Rajkumar Hirani,Milan Luthria
Rajkumar Hirani,Fuwad Khan
Rajkumar Hirani,Ayaan Mukherji
Rajkumar Hirani,Aziz Mirza
Rajkumar Hirani,Mahesh Manjrekar
Rajkumar Hirani,Nishikant Kamat
Rajkumar Hirani,Manish Jha
Rajkumar Hirani,Karan Johar
Rajkumar Hirani,Madhur Bhandarkar
Rajkumar Hirani,Kaizad Gustad
Rajkumar Hirani,Shakun Batra
Rajkumar Hirani,Mastan Alibhai Burmawalla
Rajkumar Hirani,Ram Gopal Varma
Rajkumar Hirani,Anees Bazmee
Rajkumar Hirani,Rohit Shetty
Rajkumar Hirani,Abbas Alibhai Burmawalla
Rajkumar Hirani,Mani Ratnam
Rajkumar Hirani,Farah Khan
Rajkumar Hirani,Kookie V. Gulati
Rajkumar Hirani,Anthony D'Souza
Rajkumar Hirani,Renzil D'Silva
Rajkumar Hirani,David Dhawan
Rajkumar Hirani,Rajesh Mapuskar
Rajkumar Hirani,Rajkumar Santoshi
Rajkumar Hirani,Abhishek Sharma
Rajkumar Hirani,Subhash Ghai
Rajkumar Hirani,Rakeysh Omprakash Mehra
Rajkumar Hirani,Santosh Sivan
Rajkumar Hirani,Mikhil Musale
Rajkumar Hirani,Nikhil Advani
Rajkumar Hirani,Abhinay Deo
Rajkumar Hirani,Prawal Raman
Rajkumar Hirani,Prakash Jha
Rajkumar Hirani,Zoya Akhtar
Rajkumar Hirani,Imtiaz Ali
Rajkumar Hirani,Farhan Akhtar
Rajkumar Hirani,Surya S.J.
Rajkumar Hirani,Abhishek Kapoor
Rajkumar Hirani,Indra Kumar
Rajkumar Hirani,Leena Yadav
Rajkumar Hirani,Sudhir Mishra
Rajkumar Hirani,Dharmesh Darshan
Rajkumar Hirani,Umesh Shukla
Rajkumar Hirani,Krish
Rajkumar Hirani,Priyadarshan
Rajkumar Hirani,Sunil Kumar Agrawal
Pamela Romanowsky,Henrik Ruben Genz
Pamela Romanowsky,Gus Van Sant
Pamela Romanowsky,Sam Raimi
Pamela Romanowsky,Joel Coen
Pamela Romanowsky,Ethan Coen
Pamela Romanowsky,John Dahl
Pamela Romanowsky,Justin Kelly
Pamela Romanowsky,Harmony Korine
Pamela Romanowsky,Jeremy David White
Pamela Romanowsky,Simon Savelyev
Pamela Romanowsky,Ryan Moody
Pamela Romanowsky,Alana Waksman
Pamela Romanowsky,Werner Herzog
Pamela Romanowsky,Austin Kolodney
Pamela Romanowsky,Will Lowell
Pamela Romanowsky,Dan Bush
Pamela Romanowsky,Sarah Kruchowski
Pamela Romanowsky,Mahin Ibrahim
Pamela Romanowsky,Brandon Somerhalder
Pamela Romanowsky,Jon YonKondy
Pamela Romanowsky,Drue Metz
Pamela Romanowsky,Shadae Lamar Smith
Pamela Romanowsky,Dave Dorsey
Pamela Romanowsky,David Beier
Pamela Romanowsky,Vanita Shastry
Pamela Romanowsky,Mark Osborne
Pamela Romanowsky,Xu Zhang
Rajiv Mehra,Raj Kanwar
Rajiv Mehra,Rakesh Mehta
Rajiv Mehra,Krishna Vamshi
Rajiv Mehra,Mukul Anand
Rajiv Mehra,Shyam Benegal
Rajiv Mehra,Prakash Mehra
Rajiv Mehra,Satish Kaushik
Rajiv Mehra,Vishal Bhardwaj
Rajiv Mehra,Aanand Rai
Rajiv Mehra,Fuwad Khan
Rajiv Mehra,Aziz Mirza
Rajiv Mehra,Mahesh Manjrekar
Rajiv Mehra,Sachin Yardi
Rajiv Mehra,Gurudev Bhalla
Rajiv Mehra,Sujoy Ghosh
Rajiv Mehra,Sooraj R. Barjatya
Rajiv Mehra,Shree Narayan Singh
Rajiv Mehra,Kaizad Gustad
Rajiv Mehra,Tinnu Anand
Rajiv Mehra,Amaan Khan
Rajiv Mehra,Mastan Alibhai Burmawalla
Rajiv Mehra,Ram Gopal Varma
Rajiv Mehra,Mahesh Bhatt
Rajiv Mehra,Nagesh Kukunoor
Rajiv Mehra,Anees Bazmee
Rajiv Mehra,Rohit Shetty
Rajiv Mehra,Abbas Alibhai Burmawalla
Rajiv Mehra,Mani Ratnam
Rajiv Mehra,Farah Khan
Rajiv Mehra,Ashutosh Gowariker
Rajiv Mehra,Neeraj Pandey
Rajiv Mehra,Ribhu Dasgupta
Rajiv Mehra,Ahishor Solomon
Rajiv Mehra,Anthony D'Souza
Rajiv Mehra,David Dhawan
Rajiv Mehra,Rajkumar Santoshi
Rajiv Mehra,Subhash Ghai
Rajiv Mehra,Santosh Sivan
Rajiv Mehra,Chandra Barot
Rajiv Mehra,Nikhil Advani
Rajiv Mehra,Prakash Jha
Rajiv Mehra,Zoya Akhtar
Rajiv Mehra,Rahul Dholakia
Rajiv Mehra,Imtiaz Ali
Rajiv Mehra,Shakti Samanta
Rajiv Mehra,Manmohan Desai
Rajiv Mehra,Latif Faiziyev
Rajiv Mehra,Farhan Akhtar
Rajiv Mehra,Chandan Arora
Rajiv Mehra,Umesh Shukla
Rajiv Mehra,Kundan Shah
Rajiv Mehra,Amol Palekar
Rajiv Mehra,Priyadarshan
Peter Farrelly,Ken Kwapis
Peter Farrelly,Roger Allers
Peter Farrelly,Griffin Dunne
Peter Farrelly,Chris Buck
Peter Farrelly,Jennifer Lee
Peter Farrelly,Patrick Osborne
Peter Farrelly,Lauren MacMullan
Peter Farrelly,John Kahrs
Peter Farrelly,Nathan Greno
Peter Farrelly,Byron Howard
Peter Farrelly,Stevie Wermers
Peter Farrelly,Dean Wellins
Peter Farrelly,Kevin Deters
Peter Farrelly,Mike Gabriel
Peter Farrelly,Mark Henn
Peter Farrelly,Steve Brill
Peter Farrelly,Rusty Cundieff
Peter Farrelly,David Palmer
Peter Farrelly,Dax Shepard
Peter Farrelly,Gus Van Sant
Peter Farrelly,Sam Raimi
Peter Farrelly,Ken Marino
Peter Farrelly,Brett Ratner
Peter Farrelly,Steve Carr
Peter Farrelly,Mahin Ibrahim
Peter Farrelly,Austin Kolodney
Peter Farrelly,Will Lowell
Peter Farrelly,David Beier
Peter Farrelly,Dave Dorsey
Peter Farrelly,Xu Zhang
Peter Farrelly,Alana Waksman
Peter Farrelly,Jon YonKondy
Peter Farrelly,Drue Metz
Peter Farrelly,Brandon Somerhalder
Peter Farrelly,Steve Antin
Peter Farrelly,Elizabeth Banks
Peter Farrelly,James Gunn
Peter Farrelly,Patrik Forsberg
Peter Farrelly,Lauren Miller Rogen
Peter Farrelly,James Duffy
Peter Farrelly,Jonathan van Tulleken
Peter Farrelly,Mark Williams
Dibakar Banerjee,Nagesh Kukunoor
Dibakar Banerjee,Priyadarshan
Dibakar Banerjee,Raj Kanwar
Dibakar Banerjee,Satish Kaushik
Dibakar Banerjee,Anees Bazmee
Dibakar Banerjee,Milan Luthria
Dibakar Banerjee,Madhur Bhandarkar
Dibakar Banerjee,Shakti Samanta
Dibakar Banerjee,Ram Gopal Varma
Dibakar Banerjee,Rakeysh Omprakash Mehra
Dibakar Banerjee,Anurag Kashyap
Dibakar Banerjee,Shakun Batra
Dibakar Banerjee,Anurag Basu
Dibakar Banerjee,Aziz Mirza
Dibakar Banerjee,Chandan Arora
Dibakar Banerjee,Mastan Alibhai Burmawalla
Dibakar Banerjee,Abbas Alibhai Burmawalla
Dibakar Banerjee,Ayaan Mukherji
Dibakar Banerjee,Mikhil Musale
Dibakar Banerjee,Abhishek Sharma
Dibakar Banerjee,Leena Yadav
Dibakar Banerjee,Neeraj Pandey
Dibakar Banerjee,Kookie V. Gulati
Dibakar Banerjee,Vivek Agnihotri
Dibakar Banerjee,Umesh Shukla
Dibakar Banerjee,Abhishek Kapoor
Dibakar Banerjee,Nishikant Kamat
Dibakar Banerjee,Apoorva Lakhia
Dibakar Banerjee,Partho Ghosh
Dibakar Banerjee,Rakesh Mehta
Dibakar Banerjee,Krishna Vamshi
Dibakar Banerjee,Vipul Amrutlal Shah
Dibakar Banerjee,Prakash Mehra
Dibakar Banerjee,Satyajit Bhatkal
Dibakar Banerjee,Samir Karnik
Dibakar Banerjee,Aanand Rai
Dibakar Banerjee,Reema Kagti
Dibakar Banerjee,Fuwad Khan
Dibakar Banerjee,Sachin Yardi
Dibakar Banerjee,Manish Jha
Dibakar Banerjee,Sangeeth Sivan
Dibakar Banerjee,Karan Johar
Dibakar Banerjee,Sujoy Ghosh
Dibakar Banerjee,N. Chandra
Dibakar Banerjee,Sooraj R. Barjatya
Dibakar Banerjee,Shree Narayan Singh
Dibakar Banerjee,Kaizad Gustad
Dibakar Banerjee,Shivam Nair
Dibakar Banerjee,Tinnu Anand
Dibakar Banerjee,Amaan Khan
Dibakar Banerjee,Raj N. Sippy
Dibakar Banerjee,Aniruddha Roy Chowdhury
Dibakar Banerjee,Mahesh Bhatt
Dibakar Banerjee,Rohit Shetty
Dibakar Banerjee,Mani Ratnam
Dibakar Banerjee,Farah Khan
Dibakar Banerjee,Ribhu Dasgupta
Dibakar Banerjee,Ahishor Solomon
Dibakar Banerjee,Anthony D'Souza
Dibakar Banerjee,David Dhawan
Dibakar Banerjee,Rajesh Mapuskar
Dibakar Banerjee,Rajkumar Santoshi
Dibakar Banerjee,Subhash Ghai
Dibakar Banerjee,Santosh Sivan
Dibakar Banerjee,Chandra Barot
Dibakar Banerjee,Abhinay Deo
Dibakar Banerjee,Prawal Raman
Dibakar Banerjee,Prakash Jha
Dibakar Banerjee,Zoya Akhtar
Dibakar Banerjee,Rahul Dholakia
Dibakar Banerjee,Imtiaz Ali
Dibakar Banerjee,Manmohan Desai
Dibakar Banerjee,Farhan Akhtar
Dibakar Banerjee,Surya S.J.
Dibakar Banerjee,Indra Kumar
Dibakar Banerjee,Dharmesh Darshan
Dibakar Banerjee,Shirish Kunder
Dibakar Banerjee,Kundan Shah
Dibakar Banerjee,Krish
Dibakar Banerjee,K. Subhash
Dibakar Banerjee,Mark Williams
Dibakar Banerjee,Bejoy Nambiar
Dibakar Banerjee,Amol Palekar
Dibakar Banerjee,Sunil Kumar Agrawal
Raj Kanwar,Priyadarshan
Raj Kanwar,Abbas Alibhai Burmawalla
Raj Kanwar,Mani Ratnam
Raj Kanwar,Farah Khan
Raj Kanwar,Karan Johar
Raj Kanwar,Madhur Bhandarkar
Raj Kanwar,Neeraj Pandey
Raj Kanwar,Abhishek Kapoor
Raj Kanwar,Anthony D'Souza
Raj Kanwar,Dharmesh Darshan
Raj Kanwar,Ahishor Solomon
Raj Kanwar,Shirish Kunder
Raj Kanwar,Sooraj R. Barjatya
Raj Kanwar,David Dhawan
Raj Kanwar,Rajkumar Santoshi
Raj Kanwar,Umesh Shukla
Raj Kanwar,Abhishek Sharma
Raj Kanwar,Anurag Basu
Raj Kanwar,Subhash Ghai
Raj Kanwar,Shree Narayan Singh
Raj Kanwar,Kaizad Gustad
Raj Kanwar,Krish
Raj Kanwar,Mikhil Musale
Raj Kanwar,K. Subhash
Raj Kanwar,Nikhil Advani
Raj Kanwar,Shivam Nair
Raj Kanwar,Vivek Agnihotri
Raj Kanwar,Vipul Amrutlal Shah
Raj Kanwar,Anurag Kashyap
Raj Kanwar,Mastan Alibhai Burmawalla
Raj Kanwar,Raj N. Sippy
Raj Kanwar,Prakash Mehra
Raj Kanwar,Mukul Anand
Raj Kanwar,Amaan Khan
Raj Kanwar,Prakash Jha
Raj Kanwar,Zoya Akhtar
Raj Kanwar,Satish Kaushik
Raj Kanwar,Amol Palekar
Raj Kanwar,Aanand Rai
Raj Kanwar,Reema Kagti
Raj Kanwar,Milan Luthria
Raj Kanwar,Dharmendra Suresh Desai
Raj Kanwar,Anees Bazmee
Anurag Basu,Latif Faiziyev
Anurag Basu,Priyadarshan
Anurag Basu,Nikhil Advani
Anurag Basu,Anees Bazmee
Anurag Basu,Milan Luthria
Anurag Basu,Madhur Bhandarkar
Anurag Basu,Rakeysh Omprakash Mehra
Anurag Basu,Anurag Kashyap
Anurag Basu,Abbas Alibhai Burmawalla
Anurag Basu,Rohit Shetty
Anurag Basu,Nishikant Kamat
Anurag Basu,Gurudev Bhalla
Anurag Basu,Sangeeth Sivan
Anurag Basu,Farhan Akhtar
Anurag Basu,Farah Khan
Anurag Basu,Ashutosh Gowariker
Anurag Basu,Karan Johar
Anurag Basu,Chandan Arora
Anurag Basu,Abhishek Kapoor
Anurag Basu,Sudhir Mishra
Anurag Basu,Indra Kumar
Anurag Basu,Dharmesh Darshan
Anurag Basu,Sujoy Ghosh
Anurag Basu,David Dhawan
Anurag Basu,Rajesh Mapuskar
Anurag Basu,K.C. Bokadia
