node,value
Smeep Kang,0.2573275775260304
Vipin Parashar,0.27948203512930064
Ezekiel Norton,0.294487285891334
Meghan O'Hara,0.3518029788167879
Harry Chaskin,0.3011783683946805
Sujeeth,0.31569504620219274
Diego Luna,0.31831230073045563
M.J. Bassett,0.3311887055190761
Jarrad Paul,0.3332704064517012
Anthony Scott Burns,0.31409208122852855
Àlex Pastor,0.31995874366526833
Faraz Haider,0.3104143930736364
Drake Doremus,0.3555097151836315
Sylvain Blais,0.2923992720470414
Bob Persichetti,0.36245326430831176
Nora Ephron,0.3667511291024814
Andy Tennant,0.41071797416271993
Michael Socha,0.3831577522213124
Christopher Nolan,0.3843480938747441
Abhishek Sharma,0.36857213768789593
Frank Paur,0.3269102841911726
Simon Curtis,0.36494802620620576
Gabriele Muccino,0.3859467687886079
Phil Nibbelink,0.3332704064517012
Steven Knight,0.3162330099276154
James Mangold,0.34676313545784293
Bobby Farrelly,0.33988291451621905
Rob Marshall,0.3323750531209354
Antoine Fuqua,0.42498336944852433
Abhinav Shiv Tiwari,0.3169531534173452
Peter Jackson,0.38461361932819815
John Hillcoat,0.3818437681601967
Sudhanshu Saria,0.2993967270651072
Sam Taylor-Johnson,0.3136496980155306
George C. Wolfe,0.3538151979520603
A. Salaam,0.36447018918334984
Simon J. Smith,0.3561920754814887
Ken Kushner,0.3303044876758035
Vipul Amrutlal Shah,0.3727674683478854
Gulzar,0.3016679566391584
Ricky Gervais,0.35813973237540486
Aruna Raje,0.30572664139350186
Christopher Smith,0.37376852230786634
Andrew Duncan,0.2986739345373213
Gauravv K Chawla,0.3247175351283563
James Marsh,0.35280621925067607
Patrik Forsberg,0.4413224050555425
Saurabh Kabra,0.3203269355452053
Sam Liu,0.3269102841911726
Abhishek Kapoor,0.31885922908222614
Genndy Tartakovsky,0.3643509253779888
Vishal Bhardwaj,0.3303044876758035
Fernando Coimbra,0.31995874366526833
Richard LaGravenese,0.3835537126955335
Lawrence Kasdan,0.3688163060467485
Joel Crawford,0.3531419054726082
Anurag Singh,0.3080100768893869
Rodney Rothman,0.36245326430831176
Gus Van Sant,0.39137308539723503
Farjad Nabi,0.28868458075061804
Stevie Wermers,0.3546039579474948
Gillian Robespierre,0.3173144565275388
Robert C. Ramirez,0.33178081881857385
Jill Culton,0.34547205335250813
Hiroshi Yamazaki,0.009490940465918895
Bill Plympton,0.3831577522213124
David Beier,0.34040245428160615
David Mackenzie,0.33946842315705295
Tony Kaye,0.33138584165331364
Jon YonKondy,0.34040245428160615
Chris McCoy,0.3148915237429677
Christian De Vita,0.35426548773628186
Adam McKay,0.39653006693558895
Shonali Bose,0.3048060300999545
Alexandre Aja,0.3194996923831087
Joseph Chou,0.009490940465918895
Bob Nelson,0.3564201113812848
Bo Welch,0.34218083219272705
Chris Sivertson,0.31968315473876935
Jitendra Tiwari,0.2917098317933282
Shyam Benegal,0.3976630099839763
Devika Bhagat,0.32443369112911824
Anubhav Sinha,0.2919392836798987
Brian Levant,0.36057526812018575
Scott Stewart,0.367963128868187
Puri Jagannadh,0.3249070405471648
Rob Meyer,0.3217152348902438
Mark Waters,0.3755333652462508
Kyle Newman,0.36339961747882954
Karen J. Lloyd,0.2661224732206342
Adam Alleca,0.3263354126480462
Mark A.Z. Dippé,0.3148024958877958
Pierre Morel,0.33040250087689427
Richard Kelly,0.3395719511909526
Rob Reiner,0.3947027394381899
Tim Hill,0.3288412368443986
Nagesh Kukunoor,0.36906079812898035
David M. Rosenthal,0.32923016793469356
Dennis Iliadis,0.3246228652930419
Massy Tadjedin,0.3663890845525284
Stig Bergqvist,0.31614322202019696
Mike Mills,0.31668271557313243
Victor Dal Chele,0.301749709472936
Vikram Bhatt,0.3068218318972537
Joel Coen,0.3847465196804194
Jean-Marc Vallée,0.338436604241682
Phil Morrison,0.35404019966776906
Sumitra Bhave,0.29907505451386884
George Clooney,0.3726427135057342
Harry Baweja,0.3541528078737703
Sagar Sarhadi,0.31015499385936873
Ric Roman Waugh,0.3305987018869162
Daniel Alfredson,0.39220022118884595
Peter Spirer,0.3273908932534942
Dax Shepard,0.3531419054726082
Matthew Robinson,0.3312872442591889
David Grossman,0.3518029788167879
Rajkumar Santoshi,0.3947027394381899
Ravi Jadhav,0.29056796136616225
Chris Williams,0.3576795464038335
Kunal Kohli,0.3104143930736364
Nishikant Kamat,0.3276799375971553
Shravan Kumar,0.3058946230645972
Pamela Romanowsky,0.3408192310851343
Susanne Bier,0.34029841930169125
John Schlesinger,0.3736430966292395
Viju Mane,0.29056796136616225
Krishna D.K.,0.34071494123474105
Ash Brannon,0.378083676725003
