node,value
Brendan Gleeson,0.07153416967058294
Amrish Puri,0.07582960453346646
Christopher Walken,0.07830153260712872
Archana Puran Singh,0.00040435402452326666
Embeth Davidtz,0.0757767089502788
Laura Kightlinger,0.006006246076897266
River Phoenix,0.07569574521076992
Joseph Gordon-Levitt,0.0757766321046886
David Oyelowo,0.07652795393858669
Harry Northup,0.06989975029571535
Roshan Seth,0.07582823567268444
Gad Elmaleh,0.07569574521076992
Terrence Howard,0.008968733418947591
Harrison Ford,0.0764553134831675
Steve Eastin,0.07569574521076992
Anne Waldman,0.06989975029571535
Joe Starr,0.07569574521076992
Al Pacino,0.06989975029571535
Tillotama Shome,0.00040435402452326666
Daniel Day-Lewis,0.13686622867863354
David Proval,0.06989975029571535
George Memmoli,0.06989975029571535
Jack McBrayer,0.006777148558120585
Paul Freeman,0.07569574521076992
Kiara Advani,0.00040435402452326666
Scarlet Rivera,0.06989975029571535
Cathy Moriarty,0.07027595770547977
Frank Adonis,0.06989975029571535
Peter Gerety,0.007570731378004653
Jacob Hopkins,0.006006246076897266
Anna Paquin,0.06997997411320207
Rajkummar Rao,0.00040435402452326666
Jackie Earle Haley,0.07569574521076992
Kate Capshaw,0.07644669063318953
Justin Long,0.006006246076897266
Cesare Danova,0.06989975029571535
Johnny Knoxville,0.00682098769490411
Michael Scala,0.06989975029571535
Anne Collette,0.06989975029571535
Tom Hiddleston,0.07586632465236842
Ronee Blakley,0.06989975029571535
Frank Vincent,0.06989975029571535
Pavail Gulati,0.00040435402452326666
Kate Winslet,0.009730758035518235
Alfred Molina,0.07765522754608092
Ray Winstone,0.13686622867863354
Thomas Barbusca,0.006006246076897266
Stephen Rannazzisi,0.007461477341239776
Sobhita Dhulipala,0.00040435402452326666
Vera Farmiga,0.0707207670911901
Patti Smith,0.06989975029571535
Catherine Scorsese,0.06989975029571535
Caroline Goodall,0.07569574521076992
Peter Boyle,0.06989975029571535
Louis Cancelmi,0.06989975029571535
Wolf Kahler,0.07569574521076992
Herry Tangdi,0.00040435402452326666
Adhir Kalyan,0.006006246076897266
Diane Ladd,0.06989975029571535
Akash Thosar,0.00040435402452326666
Robert Eddison,0.07569574521076992
Nawazuddin Siddiqui,0.00040435402452326666
Susan Wood,0.06989975029571535
Josh Duhamel,0.006006246076897266
Igor Jijikine,0.07569574521076992
Avinash Tiwary,0.00040435402452326666
Ranvir Shorey,0.00040435402452326666
Isabela Moner,0.006006246076897266
Friedrich von Thun,0.07569574521076992
Joan Baez,0.06989975029571535
Parvin Dabas,0.00040435402452326666
Frank John Hughes,0.07569574521076992
Nicholas Colasanto,0.06989975029571535
Andrew Daly,0.006006246076897266
Joe Pesci,0.06989975029571535
Jeremy Irvine,0.07569574521076992
Atul Mongia,0.00040435402452326666
Richard Romanus,0.06989975029571535
Jonathan Katz,0.006006246076897266
Roy Chiao,0.07569574521076992
Randeep Jha,0.00040435402452326666
Efren Ramirez,0.006006246076897266
Richard Gere,0.007623830418972533
Neil Bhoopalam,0.00040435402452326666
John Rhys-Davies,0.07590618458388657
James Brolin,0.07577626349290201
Jamie Bell,0.0766336073565202
Paresh Rawal,0.0012096144186538686
Seth MacFarlane,0.006006246076897266
Emma Stone,0.006750093202645905
Kevork Malikyan,0.07569574521076992
Sanjay Kapoor,0.00040435402452326666
David Kross,0.07569574521076992
Eddie Marsan,0.07569574521076992
Leonard Harris,0.06989975029571535
Randeep Hooda,0.0012096144186538686
Jamal Mixon,0.006006246076897266
Chloë Grace Moretz,0.006810853129047048
Uma Thurman,0.009972755070905353
Amitabh Bachchan,0.002023016998046716
Denholm Elliott,0.07569574521076992
Vic Tayback,0.06989975029571535
Shirley Knight,0.00675130779427219
Sadashiv Amrapurkar,0.0012096144186538686
Martin Sheen,0.13703280429500933
Adam Ferrara,0.006006246076897266
Gerard Butler,0.00759967379220045
Alexa Nisenson,0.006006246076897266
Victor Argo,0.06989975029571535
Kiran Juneja,0.00040435402452326666
Anthony Higgins,0.07569574521076992
Cybill Shepherd,0.06989975029571535
Jayma Mays,0.006006246076897266
Małgorzata Gebel,0.07569574521076992
Roger McGuinn,0.06989975029571535
Neha Dhupia,0.00040435402452326666
