node,label
Sharon Cuneta,0
Jhong Hilario,0
Saul Reichlin,0
John Manalo,0
Claire Jeater,0
Claudine Barretto,0
Maja Salvador,0
Mickey Ferriols,0
John Estrada,0
Makisig Morales,0
Rica Peralejo,0
Matthew Rutherford,0
Boots Anson-Roa,0
Glaiza De Castro,0
Wendell Ramos,0
Hosea Chanchez,1
Zac Titus,1
Miguel A. Núñez Jr.,1
Darius McCrary,1
Masika Kalysha,1
Shawne Merriman,1
Michelle Mitchenor,1
Sticky Fingaz,1
Denyce Lawton,1
Kyle Harvey,2
Jamie Choi,2
Harrison Holzer,2
Conor McGregor,3
Anita Devgan,4
Harsharan Singh,4
Baljinder Darapuri,4
Jashanjeet Gosha,4
Harbhajan Mann,4
Jass Bajwa,4
Sardar Sohi,4
Harby Sangha,4
Manpneet Grewal,4
Manpreet Saggu,4
Mahreen Kaleka,4
Shavinder Mahal,4
Rupinder Roopi,4
Simran Sehajpal,4
Aditi Sharma,4
Chandan Prabhakar,4
Ashish Duggal,4
Pammi Bai,4
Ihana Dhillon,4
Diljott,4
Gurmeet Sajan,4
Priti Sapru,4
Prabh Grewal,4
Vikram Grover,4
Priyanka Sharma,4
Prakash Gadhu,4
Geeta Basra,4
Nisha Bano,4
Virast Sandhu,4
Balkaran Wadding,4
Harinder Bhullar,4
Sonia Mann,4
Hardeep Gill,4
Hobby Dhaliwal,4
Surbhi Mahendru,4
Jarnail Singh,4
Happy Raikoti,4
Bobby Sandhu,4
Tania,4
Sukhdev Barnala,4
Shavendra Mahal,4
Prince Kanwaljit Singh,4
Jaggi Singh,4
Rupan Bal,4
Gagan Kokri,4
Ammy Virk,4
Vikram Singh,4
Girja Shankar,4
Harpal Singh,4
Rahul Jungral,4
Ravinder Grewal,4
Satwant Kaur,4
Anuj Sachdeva,4
Anita Meet,4
Tarsem Paul,4
Karamjit Anmol,4
Harish Verma,4
Sarabjit Cheema,4
Baljinder Kaur,4
Yograj Singh,4
Jordan Sandhu,4
Sanju Salonki,5
Gippy Grewal,5
Vishwas Kini,5
Daman Singh,5
Seema Kaushal,5
Ali Kazmi,5
Mehreen Raheel,5
Mahavir Bhullar,5
Guggu Gill,5
Neha Pawar,5
Aarushi Sharma,5
Anita Kailey,5
Aman Dhaliwal,5
Jonita,5
Neet Mahal,5
Binnu Dhillon,5
Jaswinder Bhalla,5
Pardeep Sran,5
Sunita Dhir,5
Diljit Dosanjh,5
B.N. Sharma,5
Samiksha Singh,5
Neena Cheema,5
Sharry Mann,5
Noman Ijaz,5
Elnaaz Norouzi,5
Jassi Gill,5
Neeru Bajwa,5
Vansh Bhardwaj,5
Roshan Prince,5
Mandy Takhar,5
Musskan Sethi,5
Navneet Kaur Dhillon,5
Payal Rajput,5
Avy Randhawa,5
Rajvir Boparai,5
Sukhwinder Chahal,5
Kuljinder Sidhu,5
Gurpreet Grewal,5
Gurpreet Ghuggi,5
Gulzar Chahal,5
Gurnam Bhullar,5
Ranjit Bawa,5
Tulip Joshi,5
Gurpreet Guggi,5
Aparna Sharma,5
Veena Malik,5
Monica Gill,5
Jatinder Lall,5
Sonam Bajwa,5
Marlon Moreno,6
Barbara Scolaro,6
Daniela Escobar,6
Peter Ketnath,6
Giuseppe Fragapane,7
Samuele Caruana,7
Huang Bo,8
Mayday,8
Tony Leung Ka-fai,8
Shwetambari Ghute,9
Shitanshu Kumar Sharad,9
Sanjivani Khanvilkar,9
Milind Shirole,9
Nishikant Rawji,9
Jacob McCarthy,10
Mario Revolori,10
Sosie Bacon,10
Wolfgang Novogratz,10
Lupe Ontiveros,10
Jacob Latimore,10
Cuba Gooding Jr.,10
Maia Mitchell,10
Yeardley Smith,10
Helen Hunt,10
