node,value
Raza Murad,0.0004795949320067027
Matt Doran,8.26597791801852e-05
Sahabanu Zolghadr,9.74736730485237e-07
Sean McCann,2.513151236059538e-06
Ramona Marquez,5.168729109119353e-05
Nicole Rossi,1.5039427751585947e-07
Samrat Mukherjee,0.00036619097882226127
Kenneth Choi,7.455928075706544e-06
Carol 'Do Do' Cheng,1.3468548620068077e-07
Natalie Becker,1.4979704294391511e-05
Ray Romano,0.0010420252258315805
Dian Nitami,2.689879262272809e-09
Erdal Özyagcilar,6.084935028329837e-08
Jorge Herrera,0.0
Sunder,1.5832880016867605e-05
Prisia Nasution,2.96430529755574e-09
Jet Li,8.949757560187743e-06
Troy Baker,2.685895188774348e-06
Vincent Sze,8.976412075498682e-08
Pelin Acar,1.205661862687396e-10
Martin Landau,0.00015478880664175653
Lisa Scenna,2.3949806792267497e-06
Kate Winslet,0.00036968713858753625
Jay Anstey,1.4979704294391511e-05
Alexz Johnson,6.411896916158137e-06
Abimana Aryasatya,1.5039427751585947e-07
Michael Tse,1.380393731488029e-06
Joyraj Bhattacharya,0.00010824724354382772
Vincent Regan,4.804659612672338e-05
Melvin Gregg,8.082512470311532e-05
Colin Salmon,5.089148567432483e-05
Arjan Bajwa,0.000739230091884146
Vikrant Massey,0.0011233193488069642
Tony Shalhoub,0.00011860844219838941
Prasad Purandhare,0.0004469364707408822
Jess Kuss,0.0
Marque Richardson,6.202589398659083e-06
Julia Davis,5.168729109119353e-05
Andrew Airlie,3.114472141152459e-05
David Ross Paterson,3.6420394548644305e-05
Pandji Pragiwaksono,4.2847085163770095e-09
Ayça Erturan,6.084935028329837e-08
Lane Bradbury,0.001039271640422289
Alex Medina,3.1464290512999035e-07
Gary Basaraba,0.001039271640422289
Devrim Yakut,8.861471190788943e-08
Philip Stone,0.0013394249570512812
Merila Zare'i,9.74736730485237e-07
Adam Tuominen,0.0
Bassem Samra,0.0
Raj Mehra,0.00018003385447527576
Richard E. Grant,0.00015598603909463873
Irmawati Jabbar,2.8105722098342953e-09
Rachel Griffiths,4.1641579619242125e-05
Pippa Bennett-Warner,4.013627604447661e-06
Roger Guenveur Smith,1.0118549190305778e-05
Anne Hathaway,7.588208528549715e-05
John Turturro,9.499440205057594e-05
Sofiko Chiaureli,0.0005371737532402235
Musetta Vander,4.0606895718261116e-05
Finesse Mitchell,1.7139095595856504e-05
Kevin Wu,1.9241887480440885e-06
Dian Sastrowardoyo,1.5179459407306826e-07
Lucie Laurier,2.6192966896695416e-05
Kemi Lala Akindoju,1.2859091600533426e-08
James Biberi,1.98385378839687e-05
Satsuki Yukino,1.0850408325407533e-09
Tom Skerritt,3.803227636057584e-05
Mangesh Desai,7.391731370256884e-05
Prim Bulakul,0.0
Lawrence Stubbings,1.2771451390757424e-08
Kirti Kulhari,0.000291342565606389
Rebecca Gayheart,2.248515068166655e-05
Ruffa Gutierrez,1.588676037839954e-09
Shivaji Satham,0.0004299309295857031
Ivan Sergei,4.969349481212486e-05
Harley Quinn Smith,3.927772339752102e-05
Poonam Sinha,0.00031905184760913825
Aml Ameen,4.5318542732401124e-05
Chiara Zanni,4.955256112078491e-06
Armin Mueller-Stahl,2.512168044759259e-05
Wale Akorede,1.2771451390757427e-08
Ufoma Ejenobor,7.029191581255842e-10
Tabitha St. Germain,8.029048700960403e-07
Thomas Haden Church,9.765532477779929e-05
Nagma,0.0009636072137870266
Ravi Baswani,0.0013460237163842477
Lawrence Makoare,5.089148567432483e-05
Kristoffer Ryan Winters,1.0434126596737265e-06
Vidya Balan,0.0014572388394777313
Lukman Sardi,5.2124289962133765e-09
Lauren Lapkus,2.2210068433462445e-05
Shashank Arora,0.0001380050885435907
Darlene Love,1.234911628559143e-05
Tituss Burgess,4.052534015140155e-05
Ricardo Dalmacci,1.3833519054577964e-06
David Milchard,1.0840417660275662e-05
Ladya Cheryll,2.902912963687313e-09
Luka Peros,1.033368335646985e-06
Nargis Fakhri,0.0002464077276792669
Christie Laing,2.154207924834283e-05
Shakeel Khan,0.0007573538920219548
Nicole Oliver,2.6662757203974188e-06
Farah Zeynep Abdullah,6.84787179128789e-08
Anthony Gonzalez,3.7447313995458018e-06
Jim Beaver,5.089148567432483e-05
Eddy Ko,1.380393731488029e-06
Laudya Cynthia Bella,2.853311375957325e-09
Madhuri Bhatia,0.0005078529039093882
Verne Troyer,9.921217370824887e-05
Aidan Shipley,4.369044064967251e-05
Christopher Gaze,6.837625002077439e-07
Rey Bong,2.689879262272809e-09
Danny John-Jules,5.168729109119353e-05
Caroline Chikezie,1.3727709186272398e-05
Diya Mirza,0.000688608872238412
Christopher Mintz-Plasse,0.000292298815245281
John Michael Higgins,9.238831846042867e-05
Chandler Canterbury,4.012583638648096e-06
Indah Permatasari,5.2124289962133765e-09
Smita Bansal,0.0002671311749261539
Fatym Layachi,1.2771451390757424e-08
Johnny Lever,0.002081726098126023
Enchong Dee,8.271342640073217e-09
Gayatri Joshi,0.00031905184760913825
Michael Bisping,1.0496909797905606e-05
Randhir,1.5832880016867605e-05
Rich Fulcher,5.168729109119353e-05
Jerry Lambert,5.168729109119353e-05
Kenneth Miller,2.9534799391805344e-06
Javed Sheikh,0.0010034195740028977
Jon Polito,4.012583638648096e-06
Odunlade Adekola,7.029191581255842e-10
Chandan Roy Sanyal,0.0006356816103809458
Jessamine-Bliss Bell,8.049724825085938e-06
Peter Breck,0.0
James Russo,4.2663716292379964e-05
Giselle Audirac,1.3833519054577964e-06
Paula Rhodes,2.874573340834745e-07
Steve Guttenberg,5.332985573569607e-05
Dillon Mitra,0.00010107997056461022
Carmen Electra,6.0699004695582e-05
Sarah Michelle Gellar,2.6768921972945402e-05
Smith Seth,0.00031905184760913825
Tora Sudiro,2.840049996759788e-09
Peter Strauss,5.089148567432483e-05
Patricia Hittler,0.0002650060064037569
Paulo Avelino,5.140304891095958e-09
Michael Cera,4.405426097202504e-05
Esha Gupta,0.000465908373499133
Alessandro Nivola,0.00010158476885948898
Wale Adebayo,1.2771451390757424e-08
Charles Malik Whitfield,4.51770421823481e-06
Ariadna Gil,1.9511958271516744e-05
Harsharan Singh,3.215718292866395e-06
Mohamed Saad,0.0
Molly Burnett,1.0840417660275662e-05
Michiel Huisman,0.00011140742965931385
Peter Renaday,1.4678002922106509e-05
Lewis Arquette,2.248515068166655e-05
Subholina Sen,0.00010824724354382772
Ed O'Neill,2.699629362050944e-05
Ashok Selvan,0.0006573220421293893
Nicolas Cage,0.0001298730632416613
Lota Chukwu,8.373522590700671e-09
Amit Varma,0.0003144238181653128
Sunny Deol,0.0006874341842229909
Ashish Kakkad,0.00020172094152566916
Gage Golightly,6.469960824498386e-06
Dylan McDermott,4.132079389822499e-05
İbrahim Büyükak,6.106087139244482e-08
Maggie Smith,3.82193328350177e-05
JT Neal,7.918796106888276e-07
Marguerite Moreau,1.7560220796781457e-05
Nazareno Casero,2.0680270551653728e-10
Leonardo DiCaprio,0.002327709056976035
Thomas Turgoose,1.0496909797905606e-05
Mikey Post,5.1200979071410714e-05
Mohan Agashe,0.00024978828634887276
John Krasinski,0.00011345785119451374
Will Ferrell,7.409893352874615e-05
Sylvester Groth,0.00013227151991543137
Kathryn Joosten,5.1200979071410714e-05
Seda Güven,5.216564033971369e-09
Piper Laurie,5.680337602085534e-06
Ryan Robbins,7.821827613324588e-06
Pawarith Monkolpisit,5.242654380110337e-08
Oliver James,6.812548801008101e-06
Ka Sang Cheung,1.380393731488029e-06
Simon Kunz,1.4640690211406584e-05
Akshay Oberoi,0.0003214812763634787
Nona Gaye,0.00013624362156823035
Jorma Taccone,1.4360346773754451e-05
Zaskia Adya Mecca,2.7573310136008125e-09
Sean Dominic,4.51770421823481e-06
Dennis Quaid,0.0004014309309372106
George Sargeant,4.804659612672338e-05
Gulfam Khan,0.00018812714959266438
Dominiquie Vandenberg,1.0496909797905606e-05
Matthias Schoenaerts,3.6062934244532404e-05
Wilson Lam,1.3468548620068077e-07
Will Smith,0.00012556856635133126
Özgü Namal,6.84787179128789e-08
Carol Cleveland,6.605211568082611e-05
Michael Moriarty,5.089148567432483e-05
Xian Lim,9.27375486464502e-09
Rebecca Pan,1.9241887480440885e-06
Stephanie Schildknecht,1.4979704294391511e-05
Doug Cox,5.680337602085534e-06
Vyjayanthimala,0.00018003385447527576
Charlotte d'Amboise,6.72248983697992e-05
Satyaraj,0.00033875581720153885
Masaaki Tsukada,1.0850408325407533e-09
Yancey Arias,2.6802367020597862e-05
Shantel VanSanten,3.0259527780875344e-06
Adjoa Andoh,0.00014186792873091628
Scott MacArthur,0.00011617933310800768
Danying Feng,1.9241887480440885e-06
Dharampal,0.00043072868084461513
Phil Cheadle,2.0530686070546753e-05
David Yip,0.0013394249570512812
Terry Carter,0.0
Erica Lindbeck,8.134733828982353e-07
Craig McLachlan,2.9448396918774446e-05
Arturo Ríos,1.3833519054577964e-06
Patrick Kennedy,0.0013394249570512812
Kelly Sheridan,9.142027662293355e-07
Upyendra Limaye,0.0004469364707408822
Yuki Kadooka,1.588676037839954e-09
Michael Parks,0.000156541973985494
Kriti Sanon,0.0003768477534546271
Kazuya Nakai,1.094494546023724e-09
Michael Talbott,5.680337602085534e-06
Affion Crockett,1.1238790157253277e-05
Marina de Tavira,1.3833519054577964e-06
Jolie Vanier,8.123867822559148e-05
Ajay Nagrath,0.0005078529039093882
Leo Gregory,1.0496909797905606e-05
Robyn Hitchcock,2.888131109452776e-05
John C. Reilly,0.0012223243501474708
Vicky Peña,2.0331047885802565e-08
Omid Djalili,0.00012258810022018843
Elora Espano,4.351286091461655e-09
Alvin Anson,4.57234248500945e-09
Josh Hutcherson,3.066298366039536e-05
José Ángel Egido,9.74736730485237e-07
Donal Logue,3.0621574470704185e-05
Mukul Dev,0.000652673325809307
Sophie Traub,3.927772339752102e-05
İlker Kaleli,6.084935028329837e-08
Fernando Sanjiao,0.0
Asin,0.0006492303522286535
Jim Boeven,0.00035625825574741357
Pepe Herrera,8.54113300294294e-09
Sam Shepard,0.0010732040513796288
Vipin Sharma,0.0012028191821511348
Hamdi Kahraman,6.084935028329837e-08
Wes Bentley,4.6868694072543775e-05
Toby Kebbell,0.0013673734846082369
Ruth Bradley,4.000919852060599e-05
Nora Danish,2.689879262272809e-09
