node,value
Richard Finn,4.449705657936943e-05
Tim Maltby,4.5719314532897524e-05
Fernando Lebrija,0.00017566837535195806
Gabe Ibáñez,0.00032853540639170444
Henrik Ruben Genz,0.00042172392325663666
Daniel Alfredson,0.001229402975337353
Gaspar Noé,3.5431641349254904e-104
Tom O'Brien,0.00019182055298255256
Antoine Bardou-Jacquet,0.0001335208334294215
Brad Anderson,0.003279887999017497
Austin Stark,0.0005351211653757985
Hannah Fidell,6.254550292915425e-05
Sopon Sukdapisit,1.1895438089789416e-05
Kevin R. Adams,0.0018814089822871542
Joe Ksander,0.0018814089822871542
Ian Samuels,5.71170378057801e-05
Franck Ribière,3.5146154471621826e-05
Daniele Thompson,0.00018647101321966048
Anubhav Sinha,0.019029133297373
Tharun Bhascker,5.8962678060828086e-06
Tom Gianas,0.0007530851761401796
Ross R. Shuman,0.0007530851761401796
Rajkumar Hirani,0.09759502129764266
Robert Osman,1.0243715951121358e-05
Nathanael Wiseman,1.0243715951121358e-05
Jon Spira,3.0867618460757475e-05
Mez Tharatorn,2.0375894989057917e-57
Adisorn Tresirikasem,4.6967240503101437e-57
Banjong Pisanthanakun,6.229599542099115e-57
Paween Purikitpanya,5.422415209409281e-57
Songyos Sugmakanan,5.422415209409281e-57
Parkpoom Wongpoom,5.422415209409281e-57
Visute Poolvoralaks,5.422415209409281e-57
Chayanop Boonprakob,5.039498017551464e-57
Susan Johnson,0.0001818892114198374
Lynn Shelton,0.002572962779531519
Farhan Alam,1.94006617331547e-06
Chad Archibald,3.5431641349254904e-104
Brian Baugh,3.47986325434152e-07
A. L. Vijay,0.010650637434236205
Ryan Coogler,0.0003800020679044911
Ben Palmer,0.0006042678366419663
Chris Howe,3.5431641349254904e-104
Ken Kwapis,0.002474578126442306
Park In-je,4.262294019228073e-08
Jesse V. Johnson,0.0007749268121410593
Mahsun Kırmızıgül,0.00023548350437507297
Monique Gardenberg,3.381564398338131e-06
Mike Flanagan,0.0015852109221039055
Ritesh Batra,0.00027611219510700864
William Lau,8.769951318403468e-05
Brian De Palma,0.00044636175652306874
Rizal Mantovani,3.286561001811458e-07
Han Yan,7.143971071923132e-05
Jeremy Saulnier,0.00039369620601971905
Raditya Dika,2.9529788330673234e-07
Rocky Soraya,1.025240581165179e-06
Sunil Soraya,3.289239228328121e-07
Gupse Özay,1.008787932688892e-06
Jim Mickle,2.2099207911226605e-06
Chi Fat Chan,4.215675353840737e-09
Nabil Ayouch,3.5431641349254904e-104
Rob LaDuca,0.00039788397151171014
Robert C. Ramirez,0.00039788397151171014
Mangesh Hadawale,0.0010985150218291793
Wong Kar Wai,5.730210273259368e-05
Rob Cohen,0.0029893943739787406
Louis J. Horvitz,0.0015759410043224436
Linda Saffire,2.7007909429265714e-05
Adam Schlesinger,2.7007909429265714e-05
Le Van Kiet,3.5431641349254904e-104
Eric Summer,0.00014349377822309647
Éric Warin,0.00014349377822309647
B. V. Nandini Reddy,0.0006217007165360155
Mario Van Peebles,0.0004081306979684091
Ava DuVernay,0.0006425262349752374
Benjamin Turner,2.5625811206447138e-05
Michael J. Bassett,0.03373285270361016
Troy Miller,0.0009006497122591534
Tan Bing,5.2216560718132905e-05
Warren P. Sonoda,9.721248811297765e-08
Álex de la Iglesia,5.446018015254305e-05
Rahul Ravindran,0.0037453707498531375
Archie Borders,0.0013336301661925755
Bobcat Goldthwait,5.505141221217492e-05
Deepti Naval,0.02551504289731822
Morgan Neville,0.00017826652461736437
Anthony Byrne,7.508297182206711e-05
Chris Moukarbel,3.5431641349254904e-104
Ana Lily Amirpour,0.00018665422616113744
Alex Winter,0.00013286647113359718
Kemi Adetiba,1.8457520451455364e-08
Toka McBaror,9.044690202037442e-08
Gilles Paquet-Brenner,0.0020694155451161057
Niyi Akinmolayan,8.882234433677883e-07
Rashida Jones,8.55302028863076e-05
Alan Hicks,8.55302028863076e-05
Scott Aukerman,0.0008500024247901697
Amara Cash,2.553118828442071e-87
Bedran Güzel,1.6288689660362863e-05
Chun Wong,0.00018672808548831659
Coerte Voorhees,0.00044982118603458914
John Voorhees,0.00044982118603458914
Ham Tran,3.5431641349254904e-104
Feng Xiaogang,4.266431914087287e-05
Gary Michael Schultz,0.00019443065248162306
Liv Ullmann,0.00016849549017557242
Sandeep Reddy Vanga,0.0307959841960127
Jacques Perrin,0.00011576777986572153
Jacques Cluzaud,0.00011576777986572153
Justin Benson,1.760744801155068e-05
Aaron Moorhead,1.760744801155068e-05
Zack Whedon,9.278825818617211e-05
Eric Stoltz,0.00023436268732737988
Conrad Helten,3.6076818931101126e-05
Teo Konuralp,4.4728933601373967e-05
Chris Perkel,3.5431641349254904e-104
Cheh Chang,3.611263084139145e-06
Manny Rodriguez,0.00013874707043988105
Robert Eggers,5.0049206351413416e-05
Chuck Russell,0.00038228310115738523
John Erick Dowdle,3.0686521976789175e-05
Edgar Wright,0.0019536936562069137
Tony Elliott,6.695918216081626e-05
Tom Donahue,3.5431641349254904e-104
Michèle Ohayon,3.5431641349254904e-104
Timothy Woodward Jr.,0.00040897808800036427
Nia Dinata,2.3848835240508654e-08
Mark O'Connor,1.1793271011624014e-05
Ajithkumar,5.0924863770296875e-05
Lucky Kuswandi,3.5431641349254904e-104
Riri Riza,3.01245908050918e-07
Vijay Milton,2.873362770933137e-11
Santwana Bardoloi,0.006825117247281207
Atanu Ghosh,0.007335430372302909
Amitava Bhattacharya,0.0051681445697370565
Partha Chakraborty,0.001398603293750313
Angelina Jolie,3.5431641349254904e-104
Pavel Parkhomenko,3.5431641349254904e-104
Azfar Jafri,0.0003715952907423655
R. Ellis Frazier,5.3131750561120705e-05
Roman Atwood,2.553118828442071e-87
Ben Pluimer,2.553118828442071e-87
Dan Forrer,3.5431641349254904e-104
Randall Lobb,0.0005775907489720736
Stacie Passon,0.0006720887623450494
Manop Janjarasskul,1.810970602320466e-07
Shinsuke Sato,2.553118828442071e-87
Chatchai Katenut,3.2132841874047238e-59
Manussa Vorasingha,3.2132841874047238e-59
Tanwarin Sukkhapisit,3.2132841874047238e-59
Poj Arnon,9.38142520751004e-59
Ariel Vromen,0.000490075651492536
Nicole Holofcener,0.0003591007120272065
Jerry G. Angelo,3.271014186985299e-05
Michael Feifer,3.5431641349254904e-104
Elle Callahan,3.4792294702047476e-09
Alex Stapleton,7.792005871569796e-06
Kıvanç Baruönü,1.7099641905797176e-05
Teng Huatao,3.5431641349254904e-104
Nzingha Stewart,0.00017134638173652982
Mark Dennis,2.0833030495135696e-06
Ben Foster,2.0833030495135696e-06
David Soren,0.001188756483359456
Alessio Cremonini,1.6110617504717595e-09
Michael Simon,0.00046624804625335157
Joram Lürsen,2.553118828442071e-87
Oliver Frampton,4.219319809131806e-06
Mike Binder,2.920079729781377e-06
Ryan Murphy,0.0006606928963474016
Mark Franchetti,2.553118828442071e-87
Andrew Meier,2.553118828442071e-87
Damián Romay,0.00011175436895264157
Trent Haaga,6.52222466760914e-05
Mary Harron,0.001080306818513311
Roger Donaldson,0.0001415090202193854
Steven C. Miller,0.00027214583234601113
Richard Miron,3.5431641349254904e-104
Tony Leondis,0.000371734361206166
Roger Kumble,0.0015217495140603078
Kunle Afolayan,8.886444943835103e-07
Craig Gillespie,0.001545851239998813
Nick Cassavetes,0.00037226141614851656
Clint Eastwood,0.0022126153692932624
Petra Costa,2.553118828442071e-87
Lea Glob,2.553118828442071e-87
Roger Allers,0.0046223369915676105
Jill Culton,0.0016543870952512626
Wolfgang Petersen,0.0007624778506521228
Jonathan Demme,0.0017493572571937908
Bernie Denk,7.410122628651818e-06
Ivan Reitman,0.0017316732142309554
Greg Mottola,0.00172774439663363
Alejandro Agresti,0.0003184458348407432
Daniel Stamm,0.00020260800576490131
Phillip Noyce,0.0013728219860231167
Tony Scott,0.002736164046559338
Ahmed Zain,3.5431641349254904e-104
Mohamed Hamdy,3.6738818744393685e-11
Dennis Dugan,0.0004082905269664283
Jordi Llompart,3.5431641349254904e-104
Rian Johnson,0.0011255617040991605
Olivier Marchal,6.5250303839763876e-06
Dennis Iliadis,0.00021330472254673877
Qaushiq Mukherjee,0.02659648255763018
Sudip Bandyopadhyay,0.03533880562014835
Onir,0.05559229658272689
Jatla Siddartha,3.5431641349254904e-104
Kanwal Sethi,0.00747943079403898
Alfonso Cuarón,9.792109022140667e-05
Samuel Jouy,6.411199515879572e-13
Akiva Goldsman,2.818268351724951e-05
Damien Leone,4.53425311241453e-06
Karen Moncrieff,0.00017171230345572122
Sophon Sakdaphisit,1.8105501567735e-07
Curtis Hanson,0.0014336040345335672
Rajiv Mehra,0.0994761334432117
Toshiyuki Kubooka,1.281514593699675e-08
Todd S. Yellin,3.5431641349254904e-104
Toshiya Shinohara,7.813867363253068e-09
Mohammed Hussain,0.020760598405261413
Eli Craig,0.0009164012945202193
Parambrata Chatterjee,0.01194040128724522
Shammi Kapoor,0.009117675006024777
Umesh Mehra,0.10642374838451978
Masahiko Murata,9.180610569054147e-09
Hirotsugu Kawasaki,4.24323842466916e-09
Toshiyuki Tsuru,4.3208980225271126e-09
Tensai Okamura,0.00014814425239810717
Florian Schnell,1.1317481160412637e-07
